"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"2681.5","false","diamond,square,triangle","32","80,81","square,diamond,hexagon,triangle,circle","B","A","D","80","common","training","1","true","1","categorize-html","4","70889","0.0-4.0-0.0","24334","202301723","none"
"1720.8999999761581","false","square,triangle,diamond","32","80,81","square,diamond,hexagon,triangle,circle","A","D","B","80","common","training","2","true","1","categorize-html","6","73623","0.0-4.0-2.0","24334","202301723","none"
"2131.800000011921","false","circle,square,hexagon","32","80,81","square,diamond,hexagon,triangle,circle","E","A","C","81","rare","training","3","true","1","categorize-html","8","76767","0.0-4.0-4.0","24334","202301723","none"
"2135.100000023842","false","triangle,diamond,square","32","80,81","square,diamond,hexagon,triangle,circle","D","B","A","80","common","training","4","true","1","categorize-html","10","79916","0.0-4.0-6.0","24334","202301723","none"
"1385.300000011921","false","triangle,square,diamond","32","80,81","square,diamond,hexagon,triangle,circle","D","A","B","80","common","training","5","true","1","categorize-html","12","82315","0.0-4.0-8.0","24334","202301723","none"
"1347.8999999761581","false","diamond,square,triangle","32","80,81","square,diamond,hexagon,triangle,circle","B","A","D","80","common","training","6","true","1","categorize-html","14","84673","0.0-4.0-10.0","24334","202301723","none"
"911.5999999642372","false","triangle,diamond,square","32","80,81","square,diamond,hexagon,triangle,circle","D","B","A","80","common","training","7","true","1","categorize-html","16","86594","0.0-4.0-12.0","24334","202301723","none"
"1226.5","false","diamond,triangle,square","32","80,81","square,diamond,hexagon,triangle,circle","B","D","A","80","common","training","8","true","1","categorize-html","18","88834","0.0-4.0-14.0","24334","202301723","none"
"985.3999999761581","false","diamond,triangle,square","32","80,81","square,diamond,hexagon,triangle,circle","B","D","A","80","common","training","9","true","1","categorize-html","20","90829","0.0-4.0-16.0","24334","202301723","none"
"1123.3999999761581","false","hexagon,circle,square","32","80,81","square,diamond,hexagon,triangle,circle","C","E","A","81","rare","training","10","true","1","categorize-html","22","92961","0.0-4.0-18.0","24334","202301723","none"
"999.3999999761581","false","triangle,diamond,square","32","80,81","square,diamond,hexagon,triangle,circle","D","B","A","80","common","training","11","true","1","categorize-html","24","94973","0.0-4.0-20.0","24334","202301723","none"
"860.1000000238419","false","diamond,square,triangle","32","80,81","square,diamond,hexagon,triangle,circle","B","A","D","80","common","training","12","true","1","categorize-html","26","96844","0.0-4.0-22.0","24334","202301723","none"
"1080.5999999642372","false","square,circle,hexagon","32","80,81","square,diamond,hexagon,triangle,circle","A","E","C","81","rare","training","13","true","1","categorize-html","28","98937","0.0-4.0-24.0","24334","202301723","none"
"1076","false","square,triangle,diamond","32","80,81","square,diamond,hexagon,triangle,circle","A","D","B","80","common","training","14","true","1","categorize-html","30","101023","0.0-4.0-26.0","24334","202301723","none"
