"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","diamond,circle,square","null","81,80","circle,diamond,triangle,square,hexagon","B","A","D","81","common","training","1","true","1","categorize-html","4","93229","0.0-4.0-0.0","25189","202301817","none"
"4117","false","square,circle,diamond","32","81,80","circle,diamond,triangle,square,hexagon","D","A","B","81","common","training","2","true","1","categorize-html","6","98362","0.0-4.0-2.0","25189","202301817","none"
"3093.9000000059605","false","square,circle,diamond","32","81,80","circle,diamond,triangle,square,hexagon","D","A","B","81","common","training","3","true","1","categorize-html","8","102465","0.0-4.0-4.0","25189","202301817","none"
"null","false","circle,hexagon,triangle","null","81,80","circle,diamond,triangle,square,hexagon","A","E","C","80","rare","training","4","true","1","categorize-html","10","108482","0.0-4.0-6.0","25189","202301817","none"
"3963.4000000059605","false","triangle,hexagon,circle","32","81,80","circle,diamond,triangle,square,hexagon","C","E","A","80","rare","training","5","true","1","categorize-html","12","113458","0.0-4.0-8.0","25189","202301817","none"
"null","false","diamond,circle,square","null","81,80","circle,diamond,triangle,square,hexagon","B","A","D","81","common","training","6","true","1","categorize-html","14","119474","0.0-4.0-10.0","25189","202301817","none"
"2368.3999999910593","false","hexagon,triangle,circle","32","81,80","circle,diamond,triangle,square,hexagon","E","C","A","80","rare","training","7","true","1","categorize-html","16","122853","0.0-4.0-12.0","25189","202301817","none"
"4127.29999999702","false","triangle,circle,hexagon","32","81,80","circle,diamond,triangle,square,hexagon","C","A","E","80","rare","training","8","true","1","categorize-html","18","127993","0.0-4.0-14.0","25189","202301817","none"
"3555.7999999970198","false","square,diamond,circle","32","81,80","circle,diamond,triangle,square,hexagon","D","B","A","81","common","training","9","true","1","categorize-html","20","132562","0.0-4.0-16.0","25189","202301817","none"
"1963.2000000029802","false","circle,diamond,square","32","81,80","circle,diamond,triangle,square,hexagon","A","B","D","81","common","training","10","true","1","categorize-html","22","135545","0.0-4.0-18.0","25189","202301817","none"
"1271.699999988079","false","circle,diamond,square","32","81,80","circle,diamond,triangle,square,hexagon","A","B","D","81","common","training","11","true","1","categorize-html","24","137824","0.0-4.0-20.0","25189","202301817","none"
"2198.2000000029802","false","square,diamond,circle","32","81,80","circle,diamond,triangle,square,hexagon","D","B","A","81","common","training","12","true","1","categorize-html","26","141033","0.0-4.0-22.0","25189","202301817","none"
"null","false","diamond,circle,square","null","81,80","circle,diamond,triangle,square,hexagon","B","A","D","81","common","training","13","true","1","categorize-html","28","147049","0.0-4.0-24.0","25189","202301817","none"
"3500.7999999970198","false","diamond,square,circle","32","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","14","true","1","categorize-html","30","151560","0.0-4.0-26.0","25189","202301817","none"
"3165.5999999940395","false","circle,triangle,hexagon","32","81,80","circle,diamond,triangle,square,hexagon","A","C","E","80","rare","training","15","true","1","categorize-html","32","155744","0.0-4.0-28.0","25189","202301817","none"
"null","false","square,circle,diamond","null","81,80","circle,diamond,triangle,square,hexagon","D","A","B","81","common","training","16","true","1","categorize-html","34","161760","0.0-4.0-30.0","25189","202301817","none"
"1900.4000000059605","false","circle,square,diamond","32","81,80","circle,diamond,triangle,square,hexagon","A","D","B","81","common","training","17","true","1","categorize-html","36","164672","0.0-4.0-32.0","25189","202301817","none"
"2701.6000000089407","false","circle,square,diamond","32","81,80","circle,diamond,triangle,square,hexagon","A","D","B","81","common","training","18","true","1","categorize-html","38","168385","0.0-4.0-34.0","25189","202301817","none"
"2085.0999999940395","false","hexagon,circle,triangle","32","81,80","circle,diamond,triangle,square,hexagon","E","A","C","80","rare","training","19","true","1","categorize-html","40","171481","0.0-4.0-36.0","25189","202301817","none"
"3059.7000000029802","false","circle,diamond,square","32","81,80","circle,diamond,triangle,square,hexagon","A","B","D","81","common","training","20","true","1","categorize-html","42","175556","0.0-4.0-38.0","25189","202301817","none"
"null","false","diamond,square,circle","null","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","21","true","1","categorize-html","44","181585","0.0-4.0-40.0","25189","202301817","none"
"3433.2000000029802","false","square,diamond,circle","32","81,80","circle,diamond,triangle,square,hexagon","D","B","A","81","common","training","22","true","1","categorize-html","46","186031","0.0-4.0-42.0","25189","202301817","none"
"null","false","circle,square,diamond","null","81,80","circle,diamond,triangle,square,hexagon","A","D","B","81","common","training","23","true","1","categorize-html","48","192047","0.0-4.0-44.0","25189","202301817","none"
"3364.8999999910593","false","diamond,square,circle","32","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","24","true","1","categorize-html","50","196425","0.0-4.0-46.0","25189","202301817","none"
"null","false","square,diamond,circle","null","81,80","circle,diamond,triangle,square,hexagon","D","B","A","81","common","training","25","true","2","categorize-html","53","216398","0.0-4.0-49.0","25189","202301817","none"
"2791.8999999910593","false","diamond,square,circle","32","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","26","true","2","categorize-html","55","220200","0.0-4.0-51.0","25189","202301817","none"
"null","false","triangle,circle,hexagon","null","81,80","circle,diamond,triangle,square,hexagon","C","A","E","80","rare","training","27","true","2","categorize-html","57","226224","0.0-4.0-53.0","25189","202301817","none"
"null","false","triangle,hexagon,circle","null","81,80","circle,diamond,triangle,square,hexagon","C","E","A","80","rare","training","28","true","2","categorize-html","59","232239","0.0-4.0-55.0","25189","202301817","none"
"null","false","square,circle,diamond","null","81,80","circle,diamond,triangle,square,hexagon","D","A","B","81","common","training","29","true","2","categorize-html","61","238255","0.0-4.0-57.0","25189","202301817","none"
"3739.5999999940395","false","circle,diamond,square","32","81,80","circle,diamond,triangle,square,hexagon","A","B","D","81","common","training","30","true","2","categorize-html","63","243007","0.0-4.0-59.0","25189","202301817","none"
"4305.5","false","diamond,circle,square","32","81,80","circle,diamond,triangle,square,hexagon","B","A","D","81","common","training","31","true","2","categorize-html","65","248326","0.0-4.0-61.0","25189","202301817","none"
"3865","false","circle,square,diamond","32","81,80","circle,diamond,triangle,square,hexagon","A","D","B","81","common","training","32","true","2","categorize-html","67","253207","0.0-4.0-63.0","25189","202301817","none"
"4100.5999999940395","false","diamond,square,circle","32","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","33","true","2","categorize-html","69","258318","0.0-4.0-65.0","25189","202301817","none"
"4524.20000000298","false","diamond,square,circle","32","81,80","circle,diamond,triangle,square,hexagon","B","D","A","81","common","training","34","true","2","categorize-html","71","263854","0.0-4.0-67.0","25189","202301817","none"
"3503.7999999970198","false","hexagon,circle,triangle","32","81,80","circle,diamond,triangle,square,hexagon","E","A","C","80","rare","training","35","true","2","categorize-html","73","268365","0.0-4.0-69.0","25189","202301817","none"
