"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","square,hexagon,circle","null","81,80","square,triangle,circle,diamond,hexagon","A","E","C","80","rare","training","1","true","1","categorize-html","4","89821","0.0-4.0-0.0","24210","202302115","none"
"4061.5","false","diamond,triangle,square","32","81,80","square,triangle,circle,diamond,hexagon","D","B","A","81","common","training","2","true","1","categorize-html","6","94903","0.0-4.0-2.0","24210","202302115","none"
"2044.4000000953674","false","triangle,diamond,square","32","81,80","square,triangle,circle,diamond,hexagon","B","D","A","81","common","training","3","true","1","categorize-html","8","97966","0.0-4.0-4.0","24210","202302115","none"
"2304.3000000715256","false","triangle,square,diamond","32","81,80","square,triangle,circle,diamond,hexagon","B","A","D","81","common","training","4","true","1","categorize-html","10","101288","0.0-4.0-6.0","24210","202302115","none"
"2656.899999976158","false","diamond,triangle,square","32","81,80","square,triangle,circle,diamond,hexagon","D","B","A","81","common","training","5","true","1","categorize-html","12","104976","0.0-4.0-8.0","24210","202302115","none"
"2484.6999999284744","false","diamond,square,triangle","32","81,80","square,triangle,circle,diamond,hexagon","D","A","B","81","common","training","6","true","1","categorize-html","14","108484","0.0-4.0-10.0","24210","202302115","none"
"2221.399999976158","false","square,diamond,triangle","32","81,80","square,triangle,circle,diamond,hexagon","A","D","B","81","common","training","7","true","1","categorize-html","16","111727","0.0-4.0-12.0","24210","202302115","none"
"2039.8999999761581","false","square,circle,hexagon","32","81,80","square,triangle,circle,diamond,hexagon","A","C","E","80","rare","training","8","true","1","categorize-html","18","114795","0.0-4.0-14.0","24210","202302115","none"
"1790.8999999761581","false","square,triangle,diamond","32","81,80","square,triangle,circle,diamond,hexagon","A","B","D","81","common","training","9","true","1","categorize-html","20","117610","0.0-4.0-16.0","24210","202302115","none"
"2156.399999976158","false","square,diamond,triangle","32","81,80","square,triangle,circle,diamond,hexagon","A","D","B","81","common","training","10","true","1","categorize-html","22","120793","0.0-4.0-18.0","24210","202302115","none"
"2557.600000023842","false","triangle,square,diamond","32","81,80","square,triangle,circle,diamond,hexagon","B","A","D","81","common","training","11","true","1","categorize-html","24","124371","0.0-4.0-20.0","24210","202302115","none"
"2893.0999999046326","false","diamond,triangle,square","32","81,80","square,triangle,circle,diamond,hexagon","D","B","A","81","common","training","12","true","1","categorize-html","26","128286","0.0-4.0-22.0","24210","202302115","none"
"2971","false","triangle,square,diamond","32","81,80","square,triangle,circle,diamond,hexagon","B","A","D","81","common","training","13","true","1","categorize-html","28","132274","0.0-4.0-24.0","24210","202302115","none"
"2906.5","false","circle,hexagon,square","32","81,80","square,triangle,circle,diamond,hexagon","C","E","A","80","rare","training","14","true","1","categorize-html","30","136200","0.0-4.0-26.0","24210","202302115","none"
"1714.3999999761581","false","square,diamond,triangle","32","81,80","square,triangle,circle,diamond,hexagon","A","D","B","81","common","training","15","true","1","categorize-html","32","138939","0.0-4.0-28.0","24210","202302115","none"
"2075.2999999523163","false","diamond,square,triangle","32","81,80","square,triangle,circle,diamond,hexagon","D","A","B","81","common","training","16","true","1","categorize-html","34","142030","0.0-4.0-30.0","24210","202302115","none"
"1719.8999999761581","false","hexagon,circle,square","32","81,80","square,triangle,circle,diamond,hexagon","E","C","A","80","rare","training","17","true","1","categorize-html","36","144772","0.0-4.0-32.0","24210","202302115","none"
"2032.6000000238419","false","square,triangle,diamond","32","81,80","square,triangle,circle,diamond,hexagon","A","B","D","81","common","training","18","true","1","categorize-html","38","147822","0.0-4.0-34.0","24210","202302115","none"
"2346.100000023842","false","square,triangle,diamond","32","81,80","square,triangle,circle,diamond,hexagon","A","B","D","81","common","training","19","true","1","categorize-html","40","151193","0.0-4.0-36.0","24210","202302115","none"
"2102.100000023842","false","diamond,square,triangle","32","81,80","square,triangle,circle,diamond,hexagon","D","A","B","81","common","training","20","true","1","categorize-html","42","154321","0.0-4.0-38.0","24210","202302115","none"
"1770.1000000238419","false","triangle,diamond,square","32","81,80","square,triangle,circle,diamond,hexagon","B","D","A","81","common","training","21","true","1","categorize-html","44","157123","0.0-4.0-40.0","24210","202302115","none"
"2167.600000023842","false","circle,square,hexagon","32","81,80","square,triangle,circle,diamond,hexagon","C","A","E","80","rare","training","22","true","1","categorize-html","46","160326","0.0-4.0-42.0","24210","202302115","none"
"2148.6999999284744","false","triangle,diamond,square","32","81,80","square,triangle,circle,diamond,hexagon","B","D","A","81","common","training","23","true","1","categorize-html","48","163502","0.0-4.0-44.0","24210","202302115","none"
"1771.3999999761581","false","hexagon,square,circle","32","81,80","square,triangle,circle,diamond,hexagon","E","A","C","80","rare","training","24","true","1","categorize-html","50","166294","0.0-4.0-46.0","24210","202302115","none"
"7323","false","square","80","81,80","square,triangle,circle,diamond,hexagon","A","","","","","test","1","true","1","categorize-html","54","205218","0.0-6.0-0.0","24210","202302115","rare"
