"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"1064","false","hexagon,triangle,square","32","80,81","hexagon,circle,square,diamond,triangle","A","E","C","81","rare","training","1","true","1","categorize-html","4","206081","0.0-4.0-0.0","25835","202301715","none"
"3874","false","diamond,circle,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","D","B","A","80","common","training","2","true","1","categorize-html","6","210973","0.0-4.0-2.0","25835","202301715","none"
"2567","false","circle,hexagon,diamond","32","80,81","hexagon,circle,square,diamond,triangle","B","A","D","80","common","training","3","true","1","categorize-html","8","214556","0.0-4.0-4.0","25835","202301715","none"
"1298","false","hexagon,circle,diamond","32","80,81","hexagon,circle,square,diamond,triangle","A","B","D","80","common","training","4","true","1","categorize-html","10","216870","0.0-4.0-6.0","25835","202301715","none"
"969.0000000000291","false","hexagon,circle,diamond","32","80,81","hexagon,circle,square,diamond,triangle","A","B","D","80","common","training","5","true","1","categorize-html","12","218856","0.0-4.0-8.0","25835","202301715","none"
"880","false","circle,diamond,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","B","D","A","80","common","training","6","true","1","categorize-html","14","220753","0.0-4.0-10.0","25835","202301715","none"
"650","false","circle,diamond,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","B","D","A","80","common","training","7","true","1","categorize-html","16","222421","0.0-4.0-12.0","25835","202301715","none"
"714","false","diamond,circle,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","D","B","A","80","common","training","8","true","1","categorize-html","18","224151","0.0-4.0-14.0","25835","202301715","none"
"427","false","diamond,circle,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","D","B","A","80","common","training","9","true","1","categorize-html","20","225596","0.0-4.0-16.0","25835","202301715","none"
"1177","false","hexagon,diamond,circle","32","80,81","hexagon,circle,square,diamond,triangle","A","D","B","80","common","training","10","true","1","categorize-html","22","227790","0.0-4.0-18.0","25835","202301715","none"
"1175","false","hexagon,square,triangle","32","80,81","hexagon,circle,square,diamond,triangle","A","C","E","81","rare","training","11","true","1","categorize-html","24","229982","0.0-4.0-20.0","25835","202301715","none"
"953","false","diamond,hexagon,circle","32","80,81","hexagon,circle,square,diamond,triangle","D","A","B","80","common","training","12","true","1","categorize-html","26","231950","0.0-4.0-22.0","25835","202301715","none"
"1099","false","triangle,square,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","E","C","A","81","rare","training","13","true","1","categorize-html","28","234065","0.0-4.0-24.0","25835","202301715","none"
"753","false","circle,hexagon,diamond","32","80,81","hexagon,circle,square,diamond,triangle","B","A","D","80","common","training","14","true","1","categorize-html","30","235833","0.0-4.0-26.0","25835","202301715","none"
"3154","false","circle,hexagon,diamond","32","80,81","hexagon,circle,square,diamond,triangle","B","A","D","80","common","training","15","true","1","categorize-html","32","240006","0.0-4.0-28.0","25835","202301715","none"
"2449","false","hexagon,diamond,circle","32","80,81","hexagon,circle,square,diamond,triangle","A","D","B","80","common","training","16","true","1","categorize-html","34","243472","0.0-4.0-30.0","25835","202301715","none"
"1681","false","diamond,hexagon,circle","32","80,81","hexagon,circle,square,diamond,triangle","D","A","B","80","common","training","17","true","1","categorize-html","36","246170","0.0-4.0-32.0","25835","202301715","none"
"445","false","hexagon,circle,diamond","32","80,81","hexagon,circle,square,diamond,triangle","A","B","D","80","common","training","18","true","1","categorize-html","38","247633","0.0-4.0-34.0","25835","202301715","none"
"1289.999999999971","false","hexagon,diamond,circle","32","80,81","hexagon,circle,square,diamond,triangle","A","D","B","80","common","training","19","true","1","categorize-html","40","249943","0.0-4.0-36.0","25835","202301715","none"
"638","false","square,triangle,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","C","E","A","81","rare","training","20","true","1","categorize-html","42","251597","0.0-4.0-38.0","25835","202301715","none"
"538.0000000000291","false","square,hexagon,triangle","32","80,81","hexagon,circle,square,diamond,triangle","C","A","E","81","rare","training","21","true","1","categorize-html","44","253153","0.0-4.0-40.0","25835","202301715","none"
"1724","false","triangle,hexagon,square","32","80,81","hexagon,circle,square,diamond,triangle","E","A","C","81","rare","training","22","true","1","categorize-html","46","255894","0.0-4.0-42.0","25835","202301715","none"
"1696","false","diamond,hexagon,circle","32","80,81","hexagon,circle,square,diamond,triangle","D","A","B","80","common","training","23","true","1","categorize-html","48","258608","0.0-4.0-44.0","25835","202301715","none"
"988.9999999999709","false","circle,diamond,hexagon","32","80,81","hexagon,circle,square,diamond,triangle","B","D","A","80","common","training","24","true","1","categorize-html","50","260615","0.0-4.0-46.0","25835","202301715","none"
"4172","false","circle","80","80,81","hexagon,circle,square,diamond,triangle","B","","","","","test","1","true","1","categorize-html","54","303626","0.0-6.0-0.0","25835","202301715","common"
"4763","false","hexagon","80","80,81","hexagon,circle,square,diamond,triangle","A","","","","","test","2","true","1","categorize-html","56","309901","0.0-6.0-2.0","25835","202301715","common"
"3224.000000000058","false","square,hexagon","81","80,81","hexagon,circle,square,diamond,triangle","C","A","","","","test","3","true","1","categorize-html","58","314635","0.0-6.0-4.0","25835","202301715","rare"
"3089","false","hexagon","80","80,81","hexagon,circle,square,diamond,triangle","A","","","","","test","4","true","1","categorize-html","60","319237","0.0-6.0-6.0","25835","202301715","common"
"3021","false","square","81","80,81","hexagon,circle,square,diamond,triangle","C","","","","","test","5","true","1","categorize-html","62","323768","0.0-6.0-8.0","25835","202301715","rare"
