"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4536","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","1","true","1","categorize-html","4","81629","0.0-4.0-0.0","25389","202302022","none"
"3126","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","2","true","1","categorize-html","6","85760","0.0-4.0-2.0","25389","202302022","none"
"null","false","triangle,diamond,circle","null","80,81","circle,square,triangle,hexagon,diamond","C","E","A","81","rare","training","3","true","1","categorize-html","8","91764","0.0-4.0-4.0","25389","202302022","none"
"2225","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","4","true","1","categorize-html","10","94993","0.0-4.0-6.0","25389","202302022","none"
"1832","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","5","true","1","categorize-html","12","97829","0.0-4.0-8.0","25389","202302022","none"
"1778","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","6","true","1","categorize-html","14","100611","0.0-4.0-10.0","25389","202302022","none"
"2109","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","7","true","1","categorize-html","16","103724","0.0-4.0-12.0","25389","202302022","none"
"1021","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","8","true","1","categorize-html","18","105748","0.0-4.0-14.0","25389","202302022","none"
"2748","false","circle,diamond,triangle","32","80,81","circle,square,triangle,hexagon,diamond","A","E","C","81","rare","training","9","true","1","categorize-html","20","109499","0.0-4.0-16.0","25389","202302022","none"
"2475","false","diamond,circle,triangle","32","80,81","circle,square,triangle,hexagon,diamond","E","A","C","81","rare","training","10","true","1","categorize-html","22","112977","0.0-4.0-18.0","25389","202302022","none"
"2708","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","11","true","1","categorize-html","24","116687","0.0-4.0-20.0","25389","202302022","none"
"2106.0000000000146","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","12","true","1","categorize-html","26","119797","0.0-4.0-22.0","25389","202302022","none"
"2637.9999999999854","false","diamond,triangle,circle","32","80,81","circle,square,triangle,hexagon,diamond","E","C","A","81","rare","training","13","true","1","categorize-html","28","123438","0.0-4.0-24.0","25389","202302022","none"
"2254.0000000000146","false","triangle,circle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","C","A","E","81","rare","training","14","true","1","categorize-html","30","126697","0.0-4.0-26.0","25389","202302022","none"
"2587","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","15","true","1","categorize-html","32","130288","0.0-4.0-28.0","25389","202302022","none"
"1343","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","16","true","1","categorize-html","34","132636","0.0-4.0-30.0","25389","202302022","none"
"2207","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","17","true","1","categorize-html","36","135847","0.0-4.0-32.0","25389","202302022","none"
"1907","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","18","true","1","categorize-html","38","138758","0.0-4.0-34.0","25389","202302022","none"
"2137","false","circle,triangle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","A","C","E","81","rare","training","19","true","1","categorize-html","40","141900","0.0-4.0-36.0","25389","202302022","none"
"2671","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","20","true","1","categorize-html","42","145573","0.0-4.0-38.0","25389","202302022","none"
"3262","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","21","true","1","categorize-html","44","149839","0.0-4.0-40.0","25389","202302022","none"
"1995","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","22","true","1","categorize-html","46","152837","0.0-4.0-42.0","25389","202302022","none"
"2080","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","23","true","1","categorize-html","48","155921","0.0-4.0-44.0","25389","202302022","none"
"1716","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","24","true","1","categorize-html","50","158642","0.0-4.0-46.0","25389","202302022","none"
"null","false","square,triangle","null","80,81","circle,square,triangle,hexagon,diamond","B","C","","","","test","1","true","1","categorize-html","54","199604","0.0-6.0-0.0","25389","202302022","none"
"3413","false","circle,square","80","80,81","circle,square,triangle,hexagon,diamond","A","B","","","","test","2","true","1","categorize-html","56","204521","0.0-6.0-2.0","25389","202302022","common"
"4278","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","3","true","1","categorize-html","58","210302","0.0-6.0-4.0","25389","202302022","common"
"3810","false","triangle,square","81","80,81","circle,square,triangle,hexagon,diamond","C","B","","","","test","4","true","1","categorize-html","60","215616","0.0-6.0-6.0","25389","202302022","rare"
"2205","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","5","true","1","categorize-html","62","219324","0.0-6.0-8.0","25389","202302022","common"
"3067.999999999971","false","square,circle","80","80,81","circle,square,triangle,hexagon,diamond","B","A","","","","test","6","true","1","categorize-html","64","223896","0.0-6.0-10.0","25389","202302022","common"
"3456","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","7","true","1","categorize-html","66","228855","0.0-6.0-12.0","25389","202302022","common"
"1314.000000000029","false","triangle","81","80,81","circle,square,triangle,hexagon,diamond","C","","","","","test","8","true","1","categorize-html","68","231673","0.0-6.0-14.0","25389","202302022","rare"
