"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","square,circle,hexagon","null","81,80","hexagon,square,diamond,circle,triangle","B","D","A","81","common","training","1","true","1","categorize-html","4","78811","0.0-4.0-0.0","24211","202301622","none"
"3220.2000000001863","false","circle,square,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","D","B","A","81","common","training","2","true","1","categorize-html","6","83040","0.0-4.0-2.0","24211","202301622","none"
"3753.100000000559","false","diamond,hexagon,triangle","32","81,80","hexagon,square,diamond,circle,triangle","C","A","E","80","rare","training","3","true","1","categorize-html","8","87815","0.0-4.0-4.0","24211","202301622","none"
"3018.300000000745","false","diamond,triangle,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","C","E","A","80","rare","training","4","true","1","categorize-html","10","91862","0.0-4.0-6.0","24211","202301622","none"
"2958.7999999998137","false","circle,hexagon,square","32","81,80","hexagon,square,diamond,circle,triangle","D","A","B","81","common","training","5","true","1","categorize-html","12","95854","0.0-4.0-8.0","24211","202301622","none"
"3969.7000000001863","false","hexagon,circle,square","32","81,80","hexagon,square,diamond,circle,triangle","A","D","B","81","common","training","6","true","1","categorize-html","14","100856","0.0-4.0-10.0","24211","202301622","none"
"1923.2999999998137","false","hexagon,diamond,triangle","32","81,80","hexagon,square,diamond,circle,triangle","A","C","E","80","rare","training","7","true","1","categorize-html","16","103803","0.0-4.0-12.0","24211","202301622","none"
"3840.7000000001863","false","circle,square,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","D","B","A","81","common","training","8","true","1","categorize-html","18","108673","0.0-4.0-14.0","24211","202301622","none"
"1533","false","square,hexagon,circle","32","81,80","hexagon,square,diamond,circle,triangle","B","A","D","81","common","training","9","true","1","categorize-html","20","111240","0.0-4.0-16.0","24211","202301622","none"
"2389.2999999998137","false","square,hexagon,circle","32","81,80","hexagon,square,diamond,circle,triangle","B","A","D","81","common","training","10","true","1","categorize-html","22","114646","0.0-4.0-18.0","24211","202301622","none"
"2261.5","false","hexagon,square,circle","32","81,80","hexagon,square,diamond,circle,triangle","A","B","D","81","common","training","11","true","1","categorize-html","24","117938","0.0-4.0-20.0","24211","202301622","none"
"1716.6000000005588","false","hexagon,circle,square","32","81,80","hexagon,square,diamond,circle,triangle","A","D","B","81","common","training","12","true","1","categorize-html","26","120675","0.0-4.0-22.0","24211","202301622","none"
"1652.9000000003725","false","square,circle,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","B","D","A","81","common","training","13","true","1","categorize-html","28","123371","0.0-4.0-24.0","24211","202301622","none"
"1545.3999999994412","false","triangle,diamond,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","E","C","A","80","rare","training","14","true","1","categorize-html","30","125945","0.0-4.0-26.0","24211","202301622","none"
"1759.8999999994412","false","circle,hexagon,square","32","81,80","hexagon,square,diamond,circle,triangle","D","A","B","81","common","training","15","true","1","categorize-html","32","128715","0.0-4.0-28.0","24211","202301622","none"
"1378.7999999998137","false","hexagon,square,circle","32","81,80","hexagon,square,diamond,circle,triangle","A","B","D","81","common","training","16","true","1","categorize-html","34","131112","0.0-4.0-30.0","24211","202301622","none"
"1738.4000000003725","false","hexagon,triangle,diamond","32","81,80","hexagon,square,diamond,circle,triangle","A","E","C","80","rare","training","17","true","1","categorize-html","36","133876","0.0-4.0-32.0","24211","202301622","none"
"2721.5999999996275","false","circle,hexagon,square","32","81,80","hexagon,square,diamond,circle,triangle","D","A","B","81","common","training","18","true","1","categorize-html","38","137626","0.0-4.0-34.0","24211","202301622","none"
"2391.699999999255","false","square,hexagon,circle","32","81,80","hexagon,square,diamond,circle,triangle","B","A","D","81","common","training","19","true","1","categorize-html","40","141049","0.0-4.0-36.0","24211","202301622","none"
"2410.4000000003725","false","square,circle,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","B","D","A","81","common","training","20","true","1","categorize-html","42","144485","0.0-4.0-38.0","24211","202301622","none"
"2068.5999999996275","false","hexagon,square,circle","32","81,80","hexagon,square,diamond,circle,triangle","A","B","D","81","common","training","21","true","1","categorize-html","44","147567","0.0-4.0-40.0","24211","202301622","none"
"1467.7000000001863","false","hexagon,circle,square","32","81,80","hexagon,square,diamond,circle,triangle","A","D","B","81","common","training","22","true","1","categorize-html","46","150065","0.0-4.0-42.0","24211","202301622","none"
"1940.2999999998137","false","circle,square,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","D","B","A","81","common","training","23","true","1","categorize-html","48","153031","0.0-4.0-44.0","24211","202301622","none"
"2056.5","false","triangle,hexagon,diamond","32","81,80","hexagon,square,diamond,circle,triangle","E","A","C","80","rare","training","24","true","1","categorize-html","50","156124","0.0-4.0-46.0","24211","202301622","none"
"3994.2999999998137","false","triangle,diamond,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","E","C","A","80","rare","training","25","true","2","categorize-html","53","176747","0.0-4.0-49.0","24211","202301622","none"
"3503","false","hexagon,square,circle","32","81,80","hexagon,square,diamond,circle,triangle","A","B","D","81","common","training","26","true","2","categorize-html","55","181293","0.0-4.0-51.0","24211","202301622","none"
"1310.2000000001863","false","hexagon,circle,square","32","81,80","hexagon,square,diamond,circle,triangle","A","D","B","81","common","training","27","true","2","categorize-html","57","183628","0.0-4.0-53.0","24211","202301622","none"
"1360.6000000005588","false","hexagon,triangle,diamond","32","81,80","hexagon,square,diamond,circle,triangle","A","E","C","80","rare","training","28","true","2","categorize-html","59","186017","0.0-4.0-55.0","24211","202301622","none"
"2586.7000000001863","false","circle,hexagon,square","32","81,80","hexagon,square,diamond,circle,triangle","D","A","B","81","common","training","29","true","2","categorize-html","61","189616","0.0-4.0-57.0","24211","202301622","none"
"2367.5","false","circle,square,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","D","B","A","81","common","training","30","true","2","categorize-html","63","193003","0.0-4.0-59.0","24211","202301622","none"
"1332.7000000001863","false","square,circle,hexagon","32","81,80","hexagon,square,diamond,circle,triangle","B","D","A","81","common","training","31","true","2","categorize-html","65","195371","0.0-4.0-61.0","24211","202301622","none"
