"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4232.300000190735","false","square,diamond,circle","32","80,81","circle,hexagon,square,triangle,diamond","C","E","A","81","rare","training","1","true","1","categorize-html","4","117693","0.0-4.0-0.0","25380","202302021","none"
"null","false","circle,diamond,square","null","80,81","circle,hexagon,square,triangle,diamond","A","E","C","81","rare","training","2","true","1","categorize-html","6","123707","0.0-4.0-2.0","25380","202302021","none"
"2899","false","hexagon,triangle,circle","32","80,81","circle,hexagon,square,triangle,diamond","B","D","A","80","common","training","3","true","1","categorize-html","8","127616","0.0-4.0-4.0","25380","202302021","none"
"1768.5999999046326","false","circle,hexagon,triangle","32","80,81","circle,hexagon,square,triangle,diamond","A","B","D","80","common","training","4","true","1","categorize-html","10","130394","0.0-4.0-6.0","25380","202302021","none"
"2184.0999999046326","false","hexagon,triangle,circle","32","80,81","circle,hexagon,square,triangle,diamond","B","D","A","80","common","training","5","true","1","categorize-html","12","133584","0.0-4.0-8.0","25380","202302021","none"
"2576.800000190735","false","hexagon,circle,triangle","32","80,81","circle,hexagon,square,triangle,diamond","B","A","D","80","common","training","6","true","1","categorize-html","14","137173","0.0-4.0-10.0","25380","202302021","none"
"2293.1000003814697","false","circle,hexagon,triangle","32","80,81","circle,hexagon,square,triangle,diamond","A","B","D","80","common","training","7","true","1","categorize-html","16","140478","0.0-4.0-12.0","25380","202302021","none"
"2215.300000190735","false","circle,hexagon,triangle","32","80,81","circle,hexagon,square,triangle,diamond","A","B","D","80","common","training","8","true","1","categorize-html","18","143700","0.0-4.0-14.0","25380","202302021","none"
"1511.0999999046326","false","triangle,hexagon,circle","32","80,81","circle,hexagon,square,triangle,diamond","D","B","A","80","common","training","9","true","1","categorize-html","20","146220","0.0-4.0-16.0","25380","202302021","none"
"2286.199999809265","false","circle,square,diamond","32","80,81","circle,hexagon,square,triangle,diamond","A","C","E","81","rare","training","10","true","1","categorize-html","22","149514","0.0-4.0-18.0","25380","202302021","none"
"2208.800000190735","false","circle,triangle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","A","D","B","80","common","training","11","true","1","categorize-html","24","152730","0.0-4.0-20.0","25380","202302021","none"
"2238.4000000953674","false","hexagon,circle,triangle","32","80,81","circle,hexagon,square,triangle,diamond","B","A","D","80","common","training","12","true","1","categorize-html","26","155976","0.0-4.0-22.0","25380","202302021","none"
"3200.300000190735","false","diamond,circle,square","32","80,81","circle,hexagon,square,triangle,diamond","E","A","C","81","rare","training","13","true","1","categorize-html","28","160186","0.0-4.0-24.0","25380","202302021","none"
"3001.199999809265","false","triangle,circle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","D","A","B","80","common","training","14","true","1","categorize-html","30","164196","0.0-4.0-26.0","25380","202302021","none"
"2383.2000002861023","false","triangle,circle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","D","A","B","80","common","training","15","true","1","categorize-html","32","167588","0.0-4.0-28.0","25380","202302021","none"
"2638.1000003814697","false","circle,triangle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","A","D","B","80","common","training","16","true","1","categorize-html","34","171233","0.0-4.0-30.0","25380","202302021","none"
"2268.300000190735","false","triangle,hexagon,circle","32","80,81","circle,hexagon,square,triangle,diamond","D","B","A","80","common","training","17","true","1","categorize-html","36","174511","0.0-4.0-32.0","25380","202302021","none"
"2101.199999809265","false","triangle,hexagon,circle","32","80,81","circle,hexagon,square,triangle,diamond","D","B","A","80","common","training","18","true","1","categorize-html","38","177620","0.0-4.0-34.0","25380","202302021","none"
"3279.0999999046326","false","square,circle,diamond","32","80,81","circle,hexagon,square,triangle,diamond","C","A","E","81","rare","training","19","true","1","categorize-html","40","181908","0.0-4.0-36.0","25380","202302021","none"
"2357.7000002861023","false","circle,triangle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","A","D","B","80","common","training","20","true","1","categorize-html","42","185273","0.0-4.0-38.0","25380","202302021","none"
"3018.9000000953674","false","triangle,circle,hexagon","32","80,81","circle,hexagon,square,triangle,diamond","D","A","B","80","common","training","21","true","1","categorize-html","44","189305","0.0-4.0-40.0","25380","202302021","none"
"1719.2000002861023","false","diamond,square,circle","32","80,81","circle,hexagon,square,triangle,diamond","E","C","A","81","rare","training","22","true","1","categorize-html","46","192031","0.0-4.0-42.0","25380","202302021","none"
"2405.5999999046326","false","hexagon,triangle,circle","32","80,81","circle,hexagon,square,triangle,diamond","B","D","A","80","common","training","23","true","1","categorize-html","48","195444","0.0-4.0-44.0","25380","202302021","none"
"2152.5","false","hexagon,circle,triangle","32","80,81","circle,hexagon,square,triangle,diamond","B","A","D","80","common","training","24","true","1","categorize-html","50","198601","0.0-4.0-46.0","25380","202302021","none"
"3984.2999997138977","false","hexagon,circle","80","80,81","circle,hexagon,square,triangle,diamond","B","A","","","","test","1","true","1","categorize-html","54","247902","0.0-6.0-0.0","25380","202302021","common"
"3230.2000002861023","false","square,hexagon","80","80,81","circle,hexagon,square,triangle,diamond","C","B","","","","test","2","true","1","categorize-html","56","252643","0.0-6.0-2.0","25380","202302021","common"
"1664.9000000953674","false","hexagon","81","80,81","circle,hexagon,square,triangle,diamond","B","","","","","test","3","true","1","categorize-html","58","255816","0.0-6.0-4.0","25380","202302021","rare"
"1285.2000002861023","false","square","80","80,81","circle,hexagon,square,triangle,diamond","C","","","","","test","4","true","1","categorize-html","60","258611","0.0-6.0-6.0","25380","202302021","common"
