"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4936.200000286102","false","hexagon,triangle,square","32","80,81","square,hexagon,diamond,triangle,circle","B","D","A","80","common","training","1","true","1","categorize-html","4","76683","0.0-4.0-0.0","24201","202301718","none"
"null","false","circle,square,diamond","null","80,81","square,hexagon,diamond,triangle,circle","E","A","C","81","rare","training","2","true","1","categorize-html","6","82732","0.0-4.0-2.0","24201","202301718","none"
"3763.4000000953674","false","square,triangle,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","A","D","B","80","common","training","3","true","1","categorize-html","8","87518","0.0-4.0-4.0","24201","202301718","none"
"3326.4000000953674","false","square,triangle,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","A","D","B","80","common","training","4","true","1","categorize-html","10","91871","0.0-4.0-6.0","24201","202301718","none"
"3328.2000002861023","false","triangle,square,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","D","A","B","80","common","training","5","true","1","categorize-html","12","96216","0.0-4.0-8.0","24201","202301718","none"
"2642.5","false","square,hexagon,triangle","32","80,81","square,hexagon,diamond,triangle,circle","A","B","D","80","common","training","6","true","1","categorize-html","14","99887","0.0-4.0-10.0","24201","202301718","none"
"2461.300000190735","false","square,circle,diamond","32","80,81","square,hexagon,diamond,triangle,circle","A","E","C","81","rare","training","7","true","1","categorize-html","16","103369","0.0-4.0-12.0","24201","202301718","none"
"3247.699999809265","false","triangle,hexagon,square","32","80,81","square,hexagon,diamond,triangle,circle","D","B","A","80","common","training","8","true","1","categorize-html","18","107660","0.0-4.0-14.0","24201","202301718","none"
"3443.8999996185303","false","circle,diamond,square","32","80,81","square,hexagon,diamond,triangle,circle","E","C","A","81","rare","training","9","true","1","categorize-html","20","112148","0.0-4.0-16.0","24201","202301718","none"
"2686.0999999046326","false","diamond,square,circle","32","80,81","square,hexagon,diamond,triangle,circle","C","A","E","81","rare","training","10","true","1","categorize-html","22","115856","0.0-4.0-18.0","24201","202301718","none"
"3671.699999809265","false","triangle,hexagon,square","32","80,81","square,hexagon,diamond,triangle,circle","D","B","A","80","common","training","11","true","1","categorize-html","24","120558","0.0-4.0-20.0","24201","202301718","none"
"3741.7000002861023","false","hexagon,square,triangle","32","80,81","square,hexagon,diamond,triangle,circle","B","A","D","80","common","training","12","true","1","categorize-html","26","125327","0.0-4.0-22.0","24201","202301718","none"
"3094.1000003814697","false","hexagon,triangle,square","32","80,81","square,hexagon,diamond,triangle,circle","B","D","A","80","common","training","13","true","1","categorize-html","28","129449","0.0-4.0-24.0","24201","202301718","none"
"2364.7999997138977","false","triangle,square,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","D","A","B","80","common","training","14","true","1","categorize-html","30","132842","0.0-4.0-26.0","24201","202301718","none"
"2287.0999999046326","false","hexagon,square,triangle","32","80,81","square,hexagon,diamond,triangle,circle","B","A","D","80","common","training","15","true","1","categorize-html","32","136155","0.0-4.0-28.0","24201","202301718","none"
"2253.699999809265","false","square,triangle,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","A","D","B","80","common","training","16","true","1","categorize-html","34","139444","0.0-4.0-30.0","24201","202301718","none"
"2451.5999999046326","false","triangle,hexagon,square","32","80,81","square,hexagon,diamond,triangle,circle","D","B","A","80","common","training","17","true","1","categorize-html","36","142924","0.0-4.0-32.0","24201","202301718","none"
"2871","false","square,hexagon,triangle","32","80,81","square,hexagon,diamond,triangle,circle","A","B","D","80","common","training","18","true","1","categorize-html","38","146826","0.0-4.0-34.0","24201","202301718","none"
"2663.2999997138977","false","square,hexagon,triangle","32","80,81","square,hexagon,diamond,triangle,circle","A","B","D","80","common","training","19","true","1","categorize-html","40","150519","0.0-4.0-36.0","24201","202301718","none"
"4026.9000000953674","false","hexagon,triangle,square","32","80,81","square,hexagon,diamond,triangle,circle","B","D","A","80","common","training","20","true","1","categorize-html","42","155572","0.0-4.0-38.0","24201","202301718","none"
"2721.199999809265","false","square,diamond,circle","32","80,81","square,hexagon,diamond,triangle,circle","A","C","E","81","rare","training","21","true","1","categorize-html","44","159320","0.0-4.0-40.0","24201","202301718","none"
"2695.300000190735","false","hexagon,square,triangle","32","80,81","square,hexagon,diamond,triangle,circle","B","A","D","80","common","training","22","true","1","categorize-html","46","163038","0.0-4.0-42.0","24201","202301718","none"
"3483.5","false","diamond,circle,square","32","80,81","square,hexagon,diamond,triangle,circle","C","E","A","81","rare","training","23","true","1","categorize-html","48","167537","0.0-4.0-44.0","24201","202301718","none"
"2784.7000002861023","false","triangle,square,hexagon","32","80,81","square,hexagon,diamond,triangle,circle","D","A","B","80","common","training","24","true","1","categorize-html","50","171355","0.0-4.0-46.0","24201","202301718","none"
"5681.800000190735","false","square","80","80,81","square,hexagon,diamond,triangle,circle","A","","","","","test","1","true","1","categorize-html","54","229145","0.0-6.0-0.0","24201","202301718","common"
"6098.699999809265","false","diamond,hexagon","80","80,81","square,hexagon,diamond,triangle,circle","C","B","","","","test","2","true","1","categorize-html","56","236766","0.0-6.0-2.0","24201","202301718","common"
"4511.5","false","square,diamond","81","80,81","square,hexagon,diamond,triangle,circle","A","C","","","","test","3","true","1","categorize-html","58","242814","0.0-6.0-4.0","24201","202301718","rare"
"1609.5","false","diamond","80","80,81","square,hexagon,diamond,triangle,circle","C","","","","","test","4","true","1","categorize-html","60","245969","0.0-6.0-6.0","24201","202301718","common"
"4369.300000190735","false","square","81","80,81","square,hexagon,diamond,triangle,circle","A","","","","","test","5","true","1","categorize-html","62","251882","0.0-6.0-8.0","24201","202301718","rare"
"2810","false","hexagon","80","80,81","square,hexagon,diamond,triangle,circle","B","","","","","test","6","true","1","categorize-html","64","256231","0.0-6.0-10.0","24201","202301718","common"
"4327","false","diamond,square","80","80,81","square,hexagon,diamond,triangle,circle","C","A","","","","test","7","true","1","categorize-html","66","262086","0.0-6.0-12.0","24201","202301718","common"
"2508.5999999046326","false","hexagon,diamond","81","80,81","square,hexagon,diamond,triangle,circle","B","C","","","","test","8","true","1","categorize-html","68","266119","0.0-6.0-14.0","24201","202301718","rare"
"4833.400000095367","false","hexagon,square","80","80,81","square,hexagon,diamond,triangle,circle","B","A","","","","test","9","true","1","categorize-html","70","272493","0.0-6.0-16.0","24201","202301718","common"
"2696.800000190735","false","diamond","81","80,81","square,hexagon,diamond,triangle,circle","C","","","","","test","10","true","1","categorize-html","72","276730","0.0-6.0-18.0","24201","202301718","rare"
"1851.3000001907349","false","square,hexagon","80","80,81","square,hexagon,diamond,triangle,circle","A","B","","","","test","11","true","1","categorize-html","74","280121","0.0-6.0-20.0","24201","202301718","common"
"893.4000000953674","false","hexagon","80","80,81","square,hexagon,diamond,triangle,circle","B","","","","","test","12","true","1","categorize-html","76","282542","0.0-6.0-22.0","24201","202301718","common"
"774.0999999046326","false","square","80","80,81","square,hexagon,diamond,triangle,circle","A","","","","","test","13","true","1","categorize-html","78","284843","0.0-6.0-24.0","24201","202301718","common"
"1301.5999999046326","false","square,hexagon","81","80,81","square,hexagon,diamond,triangle,circle","A","B","","","","test","14","true","1","categorize-html","80","287687","0.0-6.0-26.0","24201","202301718","rare"
"2088.0999999046326","false","hexagon","81","80,81","square,hexagon,diamond,triangle,circle","B","","","","","test","15","true","1","categorize-html","82","291300","0.0-6.0-28.0","24201","202301718","rare"
"2354","false","hexagon","81","80,81","square,hexagon,diamond,triangle,circle","B","","","","","test","16","true","1","categorize-html","84","295177","0.0-6.0-30.0","24201","202301718","rare"
"3191.2000002861023","false","hexagon,diamond","81","80,81","square,hexagon,diamond,triangle,circle","B","C","","","","test","17","true","1","categorize-html","86","299897","0.0-6.0-32.0","24201","202301718","rare"
"1778.7000002861023","false","hexagon,square","80","80,81","square,hexagon,diamond,triangle,circle","B","A","","","","test","18","true","1","categorize-html","88","303200","0.0-6.0-34.0","24201","202301718","common"
