"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","circle,hexagon,square","null","81,80","square,hexagon,triangle,circle,diamond","D","B","A","81","common","training","1","true","1","categorize-html","4","167361","0.0-4.0-0.0","25401","20230235","none"
"null","false","square,circle,hexagon","null","81,80","square,hexagon,triangle,circle,diamond","A","D","B","81","common","training","2","true","1","categorize-html","6","173365","0.0-4.0-2.0","25401","20230235","none"
"2393","false","circle,hexagon,square","32","81,80","square,hexagon,triangle,circle,diamond","D","B","A","81","common","training","3","true","1","categorize-html","8","176762","0.0-4.0-4.0","25401","20230235","none"
"1820","false","square,circle,hexagon","32","81,80","square,hexagon,triangle,circle,diamond","A","D","B","81","common","training","4","true","1","categorize-html","10","179585","0.0-4.0-6.0","25401","20230235","none"
"2007.000000000029","false","square,diamond,triangle","32","81,80","square,hexagon,triangle,circle,diamond","A","E","C","80","rare","training","5","true","1","categorize-html","12","182596","0.0-4.0-8.0","25401","20230235","none"
"2022","false","circle,square,hexagon","32","81,80","square,hexagon,triangle,circle,diamond","D","A","B","81","common","training","6","true","1","categorize-html","14","185621","0.0-4.0-10.0","25401","20230235","none"
"1651","false","diamond,square,triangle","32","81,80","square,hexagon,triangle,circle,diamond","E","A","C","80","rare","training","7","true","1","categorize-html","16","188276","0.0-4.0-12.0","25401","20230235","none"
"2254","false","hexagon,circle,square","32","81,80","square,hexagon,triangle,circle,diamond","B","D","A","81","common","training","8","true","1","categorize-html","18","191533","0.0-4.0-14.0","25401","20230235","none"
"1436","false","triangle,square,diamond","32","81,80","square,hexagon,triangle,circle,diamond","C","A","E","80","rare","training","9","true","1","categorize-html","20","193973","0.0-4.0-16.0","25401","20230235","none"
"1085.999999999971","false","triangle,diamond,square","32","81,80","square,hexagon,triangle,circle,diamond","C","E","A","80","rare","training","10","true","1","categorize-html","22","196061","0.0-4.0-18.0","25401","20230235","none"
"844.9999999999709","false","square,triangle,diamond","32","81,80","square,hexagon,triangle,circle,diamond","A","C","E","80","rare","training","11","true","1","categorize-html","24","197909","0.0-4.0-20.0","25401","20230235","none"
"1766","false","diamond,triangle,square","32","81,80","square,hexagon,triangle,circle,diamond","E","C","A","80","rare","training","12","true","1","categorize-html","26","200678","0.0-4.0-22.0","25401","20230235","none"
"1870","false","square,hexagon,circle","32","81,80","square,hexagon,triangle,circle,diamond","A","B","D","81","common","training","13","true","1","categorize-html","28","203550","0.0-4.0-24.0","25401","20230235","none"
"1678","false","hexagon,circle,square","32","81,80","square,hexagon,triangle,circle,diamond","B","D","A","81","common","training","14","true","1","categorize-html","30","206231","0.0-4.0-26.0","25401","20230235","none"
