"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4845.0999999940395","false","triangle,circle,diamond","32","80,81","circle,diamond,square,triangle,hexagon","D","A","B","80","common","training","1","true","1","categorize-html","4","75136","0.0-4.0-0.0","25770","202301822","none"
"null","false","hexagon,square,circle","null","80,81","circle,diamond,square,triangle,hexagon","E","C","A","81","rare","training","2","true","1","categorize-html","6","81151","0.0-4.0-2.0","25770","202301822","none"
"1926.699999988079","false","triangle,diamond,circle","32","80,81","circle,diamond,square,triangle,hexagon","D","B","A","80","common","training","3","true","1","categorize-html","8","84086","0.0-4.0-4.0","25770","202301822","none"
"2829.699999988079","false","circle,diamond,triangle","32","80,81","circle,diamond,square,triangle,hexagon","A","B","D","80","common","training","4","true","1","categorize-html","10","87928","0.0-4.0-6.0","25770","202301822","none"
"2211","false","diamond,circle,triangle","32","80,81","circle,diamond,square,triangle,hexagon","B","A","D","80","common","training","5","true","1","categorize-html","12","91152","0.0-4.0-8.0","25770","202301822","none"
"2038.5999999940395","false","circle,triangle,diamond","32","80,81","circle,diamond,square,triangle,hexagon","A","D","B","80","common","training","6","true","1","categorize-html","14","94203","0.0-4.0-10.0","25770","202301822","none"
"2008.4000000059605","false","circle,diamond,triangle","32","80,81","circle,diamond,square,triangle,hexagon","A","B","D","80","common","training","7","true","1","categorize-html","16","97219","0.0-4.0-12.0","25770","202301822","none"
"1806.4000000059605","false","circle,diamond,triangle","32","80,81","circle,diamond,square,triangle,hexagon","A","B","D","80","common","training","8","true","1","categorize-html","18","100033","0.0-4.0-14.0","25770","202301822","none"
"1076.6000000238419","false","circle,square,hexagon","32","80,81","circle,diamond,square,triangle,hexagon","A","C","E","81","rare","training","9","true","1","categorize-html","20","102121","0.0-4.0-16.0","25770","202301822","none"
"2031.699999988079","false","square,hexagon,circle","32","80,81","circle,diamond,square,triangle,hexagon","C","E","A","81","rare","training","10","true","1","categorize-html","22","105165","0.0-4.0-18.0","25770","202301822","none"
"1121.699999988079","false","diamond,triangle,circle","32","80,81","circle,diamond,square,triangle,hexagon","B","D","A","80","common","training","11","true","1","categorize-html","24","107299","0.0-4.0-20.0","25770","202301822","none"
"2056.9000000059605","false","circle,triangle,diamond","32","80,81","circle,diamond,square,triangle,hexagon","A","D","B","80","common","training","12","true","1","categorize-html","26","110368","0.0-4.0-22.0","25770","202301822","none"
"1824.300000011921","false","triangle,diamond,circle","32","80,81","circle,diamond,square,triangle,hexagon","D","B","A","80","common","training","13","true","1","categorize-html","28","113206","0.0-4.0-24.0","25770","202301822","none"
"1129.4000000059605","false","diamond,circle,triangle","32","80,81","circle,diamond,square,triangle,hexagon","B","A","D","80","common","training","14","true","1","categorize-html","30","115347","0.0-4.0-26.0","25770","202301822","none"
