"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"1995","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","1","true","1","categorize-html","4","71087","0.0-4.0-0.0","25368","202301718","none"
"1216","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","2","true","1","categorize-html","6","73309","0.0-4.0-2.0","25368","202301718","none"
"538","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","3","true","1","categorize-html","8","74854","0.0-4.0-4.0","25368","202301718","none"
"446","false","circle,square,hexagon","32","81,80","circle,triangle,hexagon,diamond,square","A","E","C","80","rare","training","4","true","1","categorize-html","10","76305","0.0-4.0-6.0","25368","202301718","none"
"803","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","5","true","1","categorize-html","12","78114","0.0-4.0-8.0","25368","202301718","none"
"null","false","diamond,triangle,circle","null","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","6","true","1","categorize-html","14","84121","0.0-4.0-10.0","25368","202301718","none"
"865","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","7","true","1","categorize-html","16","85992","0.0-4.0-12.0","25368","202301718","none"
"1079.9999999999854","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","8","true","1","categorize-html","18","88078","0.0-4.0-14.0","25368","202301718","none"
"2060.0000000000146","false","diamond,triangle,circle","32","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","9","true","1","categorize-html","20","91144","0.0-4.0-16.0","25368","202301718","none"
"589.9999999999854","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","10","true","1","categorize-html","22","92739","0.0-4.0-18.0","25368","202301718","none"
"345","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","11","true","1","categorize-html","24","94090","0.0-4.0-20.0","25368","202301718","none"
"468","false","hexagon,square,circle","32","81,80","circle,triangle,hexagon,diamond,square","C","E","A","80","rare","training","12","true","1","categorize-html","26","95563","0.0-4.0-22.0","25368","202301718","none"
"541","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","13","true","1","categorize-html","28","97110","0.0-4.0-24.0","25368","202301718","none"
"392","false","circle,hexagon,square","32","81,80","circle,triangle,hexagon,diamond,square","A","C","E","80","rare","training","14","true","1","categorize-html","30","98508","0.0-4.0-26.0","25368","202301718","none"
"1474","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","15","true","1","categorize-html","32","100988","0.0-4.0-28.0","25368","202301718","none"
"514","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","16","true","1","categorize-html","34","102508","0.0-4.0-30.0","25368","202301718","none"
"437","false","square,hexagon,circle","32","81,80","circle,triangle,hexagon,diamond,square","E","C","A","80","rare","training","17","true","1","categorize-html","36","103950","0.0-4.0-32.0","25368","202301718","none"
"326","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","18","true","1","categorize-html","38","105282","0.0-4.0-34.0","25368","202301718","none"
"692","false","hexagon,circle,square","32","81,80","circle,triangle,hexagon,diamond,square","C","A","E","80","rare","training","19","true","1","categorize-html","40","106980","0.0-4.0-36.0","25368","202301718","none"
"335","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","20","true","1","categorize-html","42","108320","0.0-4.0-38.0","25368","202301718","none"
"385","false","square,circle,hexagon","32","81,80","circle,triangle,hexagon,diamond,square","E","A","C","80","rare","training","21","true","1","categorize-html","44","109711","0.0-4.0-40.0","25368","202301718","none"
"345","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","22","true","1","categorize-html","46","111062","0.0-4.0-42.0","25368","202301718","none"
"1773","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","23","true","1","categorize-html","48","113839","0.0-4.0-44.0","25368","202301718","none"
"831","false","diamond,triangle,circle","32","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","24","true","1","categorize-html","50","115675","0.0-4.0-46.0","25368","202301718","none"
"365.99999999998545","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","25","true","2","categorize-html","53","127674","0.0-4.0-49.0","25368","202301718","none"
"227.9999999999709","false","hexagon,square,circle","32","81,80","circle,triangle,hexagon,diamond,square","C","E","A","80","rare","training","26","true","2","categorize-html","55","128906","0.0-4.0-51.0","25368","202301718","none"
"228","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","27","true","2","categorize-html","57","130140","0.0-4.0-53.0","25368","202301718","none"
"224","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","28","true","2","categorize-html","59","131370","0.0-4.0-55.0","25368","202301718","none"
"233.0000000000291","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","29","true","2","categorize-html","61","132609","0.0-4.0-57.0","25368","202301718","none"
"2278.999999999971","false","diamond,triangle,circle","32","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","30","true","2","categorize-html","63","135894","0.0-4.0-59.0","25368","202301718","none"
"308","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","31","true","2","categorize-html","65","137208","0.0-4.0-61.0","25368","202301718","none"
"285","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","32","true","2","categorize-html","67","138498","0.0-4.0-63.0","25368","202301718","none"
"655","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","33","true","2","categorize-html","69","140159","0.0-4.0-65.0","25368","202301718","none"
"678","false","diamond,triangle,circle","32","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","34","true","2","categorize-html","71","141843","0.0-4.0-67.0","25368","202301718","none"
"295","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","35","true","2","categorize-html","73","143144","0.0-4.0-69.0","25368","202301718","none"
"256","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","36","true","2","categorize-html","75","144405","0.0-4.0-71.0","25368","202301718","none"
"321","false","square,hexagon,circle","32","81,80","circle,triangle,hexagon,diamond,square","E","C","A","80","rare","training","37","true","2","categorize-html","77","145731","0.0-4.0-73.0","25368","202301718","none"
"746.0000000000291","false","circle,triangle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","A","B","D","81","common","training","38","true","2","categorize-html","79","147484","0.0-4.0-75.0","25368","202301718","none"
"1002.9999999999709","false","circle,diamond,triangle","32","81,80","circle,triangle,hexagon,diamond,square","A","D","B","81","common","training","39","true","2","categorize-html","81","149492","0.0-4.0-77.0","25368","202301718","none"
"434","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","40","true","2","categorize-html","83","150932","0.0-4.0-79.0","25368","202301718","none"
"649","false","diamond,circle,triangle","32","81,80","circle,triangle,hexagon,diamond,square","D","A","B","81","common","training","41","true","2","categorize-html","85","152587","0.0-4.0-81.0","25368","202301718","none"
"640.0000000000291","false","circle,hexagon,square","32","81,80","circle,triangle,hexagon,diamond,square","A","C","E","80","rare","training","42","true","2","categorize-html","87","154233","0.0-4.0-83.0","25368","202301718","none"
"1041","false","square,circle,hexagon","32","81,80","circle,triangle,hexagon,diamond,square","E","A","C","80","rare","training","43","true","2","categorize-html","89","156278","0.0-4.0-85.0","25368","202301718","none"
"757","false","circle,square,hexagon","32","81,80","circle,triangle,hexagon,diamond,square","A","E","C","80","rare","training","44","true","2","categorize-html","91","158041","0.0-4.0-87.0","25368","202301718","none"
"1050","false","triangle,diamond,circle","32","81,80","circle,triangle,hexagon,diamond,square","B","D","A","81","common","training","45","true","2","categorize-html","93","160097","0.0-4.0-89.0","25368","202301718","none"
"729.9999999999709","false","hexagon,circle,square","32","81,80","circle,triangle,hexagon,diamond,square","C","A","E","80","rare","training","46","true","2","categorize-html","95","161832","0.0-4.0-91.0","25368","202301718","none"
"634","false","diamond,triangle,circle","32","81,80","circle,triangle,hexagon,diamond,square","D","B","A","81","common","training","47","true","2","categorize-html","97","163472","0.0-4.0-93.0","25368","202301718","none"
"436.9999999999709","false","triangle,circle,diamond","32","81,80","circle,triangle,hexagon,diamond,square","B","A","D","81","common","training","48","true","2","categorize-html","99","164913","0.0-4.0-95.0","25368","202301718","none"
