"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"682.2999999970198","false","circle,diamond,triangle","32","81,80","diamond,hexagon,triangle,square,circle","E","A","C","80","rare","training","1","true","1","categorize-html","4","32622","0.0-4.0-0.0","23316","202232913","none"
"3206.6999999955297","false","triangle,circle,diamond","32","81,80","diamond,hexagon,triangle,square,circle","C","E","A","80","rare","training","2","true","1","categorize-html","6","36836","0.0-4.0-2.0","23316","202232913","none"
"4407.60000000149","false","square,diamond,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","D","A","B","81","common","training","3","true","1","categorize-html","8","42249","0.0-4.0-4.0","23316","202232913","none"
"2611.7000000029802","false","square,hexagon,diamond","32","81,80","diamond,hexagon,triangle,square,circle","D","B","A","81","common","training","4","true","1","categorize-html","10","45865","0.0-4.0-6.0","23316","202232913","none"
"1733.8999999985099","false","diamond,hexagon,square","32","81,80","diamond,hexagon,triangle,square,circle","A","B","D","81","common","training","5","true","1","categorize-html","12","48604","0.0-4.0-8.0","23316","202232913","none"
"1469.2999999970198","false","diamond,hexagon,square","32","81,80","diamond,hexagon,triangle,square,circle","A","B","D","81","common","training","6","true","1","categorize-html","14","51079","0.0-4.0-10.0","23316","202232913","none"
"1265.3999999985099","false","diamond,triangle,circle","32","81,80","diamond,hexagon,triangle,square,circle","A","C","E","80","rare","training","7","true","1","categorize-html","16","53347","0.0-4.0-12.0","23316","202232913","none"
"1580.6000000014901","false","diamond,circle,triangle","32","81,80","diamond,hexagon,triangle,square,circle","A","E","C","80","rare","training","8","true","1","categorize-html","18","55933","0.0-4.0-14.0","23316","202232913","none"
"1457.1999999955297","false","hexagon,square,diamond","32","81,80","diamond,hexagon,triangle,square,circle","B","D","A","81","common","training","9","true","1","categorize-html","20","58393","0.0-4.0-16.0","23316","202232913","none"
"937.5999999940395","false","hexagon,diamond,square","32","81,80","diamond,hexagon,triangle,square,circle","B","A","D","81","common","training","10","true","1","categorize-html","22","60336","0.0-4.0-18.0","23316","202232913","none"
"934.8999999985099","false","hexagon,diamond,square","32","81,80","diamond,hexagon,triangle,square,circle","B","A","D","81","common","training","11","true","1","categorize-html","24","62276","0.0-4.0-20.0","23316","202232913","none"
"1444.8000000044703","false","diamond,hexagon,square","32","81,80","diamond,hexagon,triangle,square,circle","A","B","D","81","common","training","12","true","1","categorize-html","26","64725","0.0-4.0-22.0","23316","202232913","none"
"1258.7000000029802","false","circle,triangle,diamond","32","81,80","diamond,hexagon,triangle,square,circle","E","C","A","80","rare","training","13","true","1","categorize-html","28","66989","0.0-4.0-24.0","23316","202232913","none"
"1596.7999999970198","false","hexagon,square,diamond","32","81,80","diamond,hexagon,triangle,square,circle","B","D","A","81","common","training","14","true","1","categorize-html","30","69591","0.0-4.0-26.0","23316","202232913","none"
"1890.8000000044703","false","triangle,diamond,circle","32","81,80","diamond,hexagon,triangle,square,circle","C","A","E","80","rare","training","15","true","1","categorize-html","32","72487","0.0-4.0-28.0","23316","202232913","none"
"2453","false","hexagon,square,diamond","32","81,80","diamond,hexagon,triangle,square,circle","B","D","A","81","common","training","16","true","1","categorize-html","34","75946","0.0-4.0-30.0","23316","202232913","none"
"3574.7000000029802","false","diamond,square,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","A","D","B","81","common","training","17","true","1","categorize-html","36","80525","0.0-4.0-32.0","23316","202232913","none"
"4202.69999999553","false","square,hexagon,diamond","32","81,80","diamond,hexagon,triangle,square,circle","D","B","A","81","common","training","18","true","1","categorize-html","38","85733","0.0-4.0-34.0","23316","202232913","none"
"2876.7999999970198","false","diamond,square,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","A","D","B","81","common","training","19","true","1","categorize-html","40","89614","0.0-4.0-36.0","23316","202232913","none"
"2252.60000000149","false","square,hexagon,diamond","32","81,80","diamond,hexagon,triangle,square,circle","D","B","A","81","common","training","20","true","1","categorize-html","42","92872","0.0-4.0-38.0","23316","202232913","none"
"2529","false","hexagon,diamond,square","32","81,80","diamond,hexagon,triangle,square,circle","B","A","D","81","common","training","21","true","1","categorize-html","44","96406","0.0-4.0-40.0","23316","202232913","none"
"4506.60000000149","false","diamond,square,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","A","D","B","81","common","training","22","true","1","categorize-html","46","101917","0.0-4.0-42.0","23316","202232913","none"
"3454.1999999955297","false","square,diamond,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","D","A","B","81","common","training","23","true","1","categorize-html","48","106377","0.0-4.0-44.0","23316","202232913","none"
"1960.8999999985099","false","square,diamond,hexagon","32","81,80","diamond,hexagon,triangle,square,circle","D","A","B","81","common","training","24","true","1","categorize-html","50","109343","0.0-4.0-46.0","23316","202232913","none"
"1679.6999999955297","false","diamond,hexagon","81","81,80","diamond,hexagon,triangle,square,circle","A","B","","","","test","1","true","1","categorize-html","54","133644","0.0-6.0-0.0","23316","202232913","common"
"2184.10000000149","false","triangle,hexagon","80","81,80","diamond,hexagon,triangle,square,circle","C","B","","","","test","2","true","1","categorize-html","56","137334","0.0-6.0-2.0","23316","202232913","rare"
"4006.89999999851","false","hexagon","81","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","3","true","1","categorize-html","58","142844","0.0-6.0-4.0","23316","202232913","common"
"1031.5","false","hexagon,diamond","81","81,80","diamond,hexagon,triangle,square,circle","B","A","","","","test","4","true","1","categorize-html","60","145379","0.0-6.0-6.0","23316","202232913","common"
"1837.6999999955297","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","5","true","1","categorize-html","62","148721","0.0-6.0-8.0","23316","202232913","common"
"1664","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","6","true","1","categorize-html","64","151890","0.0-6.0-10.0","23316","202232913","common"
"1282.1000000014901","false","triangle,diamond","80","81,80","diamond,hexagon,triangle,square,circle","C","A","","","","test","7","true","1","categorize-html","66","154678","0.0-6.0-12.0","23316","202232913","rare"
"1685.7000000029802","false","hexagon,triangle","80","81,80","diamond,hexagon,triangle,square,circle","B","C","","","","test","8","true","1","categorize-html","68","157869","0.0-6.0-14.0","23316","202232913","rare"
"1503.4000000059605","false","triangle","80","81,80","diamond,hexagon,triangle,square,circle","C","","","","","test","9","true","1","categorize-html","70","160877","0.0-6.0-16.0","23316","202232913","rare"
"1952.7999999970198","false","diamond,triangle","80","81,80","diamond,hexagon,triangle,square,circle","A","C","","","","test","10","true","1","categorize-html","72","164335","0.0-6.0-18.0","23316","202232913","rare"
"2030.1000000014901","false","hexagon","81","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","11","true","1","categorize-html","74","167870","0.0-6.0-20.0","23316","202232913","common"
"1494.0999999940395","false","triangle","80","81,80","diamond,hexagon,triangle,square,circle","C","","","","","test","12","true","1","categorize-html","76","170869","0.0-6.0-22.0","23316","202232913","rare"
"1091.2000000029802","false","hexagon","81","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","13","true","1","categorize-html","78","173467","0.0-6.0-24.0","23316","202232913","common"
"1319.1000000014901","false","hexagon,triangle","80","81,80","diamond,hexagon,triangle,square,circle","B","C","","","","test","14","true","1","categorize-html","80","176292","0.0-6.0-26.0","23316","202232913","rare"
"1715.7000000029802","false","triangle","80","81,80","diamond,hexagon,triangle,square,circle","C","","","","","test","15","true","1","categorize-html","82","179513","0.0-6.0-28.0","23316","202232913","rare"
"1008.7000000029802","false","triangle","80","81,80","diamond,hexagon,triangle,square,circle","C","","","","","test","16","true","1","categorize-html","84","182026","0.0-6.0-30.0","23316","202232913","rare"
"1410.2000000029802","false","diamond,hexagon","81","81,80","diamond,hexagon,triangle,square,circle","A","B","","","","test","17","true","1","categorize-html","86","184942","0.0-6.0-32.0","23316","202232913","common"
"1048.4000000059605","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","18","true","1","categorize-html","88","187496","0.0-6.0-34.0","23316","202232913","common"
"924.0999999940395","false","diamond,triangle","81","81,80","diamond,hexagon,triangle,square,circle","A","C","","","","test","19","true","1","categorize-html","90","189925","0.0-6.0-36.0","23316","202232913","common"
"846.6999999955297","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","20","true","1","categorize-html","92","192280","0.0-6.0-38.0","23316","202232913","common"
"944.2999999970198","false","hexagon,diamond","81","81,80","diamond,hexagon,triangle,square,circle","B","A","","","","test","21","true","1","categorize-html","94","194729","0.0-6.0-40.0","23316","202232913","common"
"1524.6999999955297","false","triangle,hexagon","80","81,80","diamond,hexagon,triangle,square,circle","C","B","","","","test","22","true","1","categorize-html","96","197759","0.0-6.0-42.0","23316","202232913","rare"
"1244.0999999940395","false","hexagon","81","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","23","true","1","categorize-html","98","200507","0.0-6.0-44.0","23316","202232913","common"
"1321","false","triangle,diamond","80","81,80","diamond,hexagon,triangle,square,circle","C","A","","","","test","24","true","1","categorize-html","100","203333","0.0-6.0-46.0","23316","202232913","rare"
"1617.1999999955297","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","25","true","1","categorize-html","103","208702","0.0-6.0-49.0","23316","202232913","common"
"1220.5","false","hexagon,triangle","80","81,80","diamond,hexagon,triangle,square,circle","B","C","","","","test","26","true","1","categorize-html","105","211427","0.0-6.0-51.0","23316","202232913","rare"
"1484.8999999985099","false","hexagon","81","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","27","true","1","categorize-html","107","214418","0.0-6.0-53.0","23316","202232913","common"
"6599.20000000298","false","triangle,hexagon","80","81,80","diamond,hexagon,triangle,square,circle","C","B","","","","test","28","true","1","categorize-html","109","222523","0.0-6.0-55.0","23316","202232913","rare"
"2868.7999999970198","false","diamond","81","81,80","diamond,hexagon,triangle,square,circle","A","","","","","test","29","true","1","categorize-html","111","226897","0.0-6.0-57.0","23316","202232913","common"
"2714.8000000044703","false","hexagon","80","81,80","diamond,hexagon,triangle,square,circle","B","","","","","test","30","true","1","categorize-html","113","231116","0.0-6.0-59.0","23316","202232913","rare"
"1611.3999999985099","false","diamond,triangle","80","81,80","diamond,hexagon,triangle,square,circle","A","C","","","","test","31","true","1","categorize-html","115","234233","0.0-6.0-61.0","23316","202232913","rare"
