"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","triangle,diamond,circle","null","80,81","circle,triangle,square,diamond,hexagon","B","D","A","80","common","training","1","true","1","categorize-html","4","65443","0.0-4.0-0.0","23207","20224522","none"
"1899","false","triangle,diamond,circle","32","80,81","circle,triangle,square,diamond,hexagon","B","D","A","80","common","training","2","true","1","categorize-html","6","68349","0.0-4.0-2.0","23207","20224522","none"
"2223","false","circle,diamond,triangle","32","80,81","circle,triangle,square,diamond,hexagon","A","D","B","80","common","training","3","true","1","categorize-html","8","71577","0.0-4.0-4.0","23207","20224522","none"
"2509","false","circle,triangle,diamond","32","80,81","circle,triangle,square,diamond,hexagon","A","B","D","80","common","training","4","true","1","categorize-html","10","75088","0.0-4.0-6.0","23207","20224522","none"
"3598.0000000000146","false","square,circle,hexagon","32","80,81","circle,triangle,square,diamond,hexagon","C","A","E","81","rare","training","5","true","1","categorize-html","12","79689","0.0-4.0-8.0","23207","20224522","none"
"2372.9999999999854","false","circle,hexagon,square","32","80,81","circle,triangle,square,diamond,hexagon","A","E","C","81","rare","training","6","true","1","categorize-html","14","83064","0.0-4.0-10.0","23207","20224522","none"
"521.9999999999854","false","circle,diamond,triangle","32","80,81","circle,triangle,square,diamond,hexagon","A","D","B","80","common","training","7","true","1","categorize-html","16","84588","0.0-4.0-12.0","23207","20224522","none"
"2193","false","hexagon,circle,square","32","80,81","circle,triangle,square,diamond,hexagon","E","A","C","81","rare","training","8","true","1","categorize-html","18","87782","0.0-4.0-14.0","23207","20224522","none"
"2005","false","diamond,circle,triangle","32","80,81","circle,triangle,square,diamond,hexagon","D","A","B","80","common","training","9","true","1","categorize-html","20","90789","0.0-4.0-16.0","23207","20224522","none"
"1950.9999999999854","false","diamond,triangle,circle","32","80,81","circle,triangle,square,diamond,hexagon","D","B","A","80","common","training","10","true","1","categorize-html","22","93745","0.0-4.0-18.0","23207","20224522","none"
"2674","false","triangle,circle,diamond","32","80,81","circle,triangle,square,diamond,hexagon","B","A","D","80","common","training","11","true","1","categorize-html","24","97423","0.0-4.0-20.0","23207","20224522","none"
"261","false","circle,triangle,diamond","32","80,81","circle,triangle,square,diamond,hexagon","A","B","D","80","common","training","12","true","1","categorize-html","26","98689","0.0-4.0-22.0","23207","20224522","none"
"3267.0000000000146","false","square,hexagon,circle","32","80,81","circle,triangle,square,diamond,hexagon","C","E","A","81","rare","training","13","true","1","categorize-html","28","102961","0.0-4.0-24.0","23207","20224522","none"
"4718","false","diamond,circle,triangle","32","80,81","circle,triangle,square,diamond,hexagon","D","A","B","80","common","training","14","true","1","categorize-html","30","108687","0.0-4.0-26.0","23207","20224522","none"
"2938","false","diamond,triangle,circle","32","80,81","circle,triangle,square,diamond,hexagon","D","B","A","80","common","training","15","true","1","categorize-html","32","112631","0.0-4.0-28.0","23207","20224522","none"
