"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4008.399999976158","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","1","true","1","categorize-html","4","96813","0.0-4.0-0.0","24360","202301610","none"
"3450.6999999284744","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","2","true","1","categorize-html","6","101275","0.0-4.0-2.0","24360","202301610","none"
"2306.2000000476837","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","3","true","1","categorize-html","8","104595","0.0-4.0-4.0","24360","202301610","none"
"1659","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","4","true","1","categorize-html","10","107268","0.0-4.0-6.0","24360","202301610","none"
"2786.5999999046326","false","circle,triangle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","A","C","E","81","rare","training","5","true","1","categorize-html","12","111066","0.0-4.0-8.0","24360","202301610","none"
"1943.7000000476837","false","triangle,circle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","C","A","E","81","rare","training","6","true","1","categorize-html","14","114024","0.0-4.0-10.0","24360","202301610","none"
"2139.100000023842","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","7","true","1","categorize-html","16","117174","0.0-4.0-12.0","24360","202301610","none"
"1954.0999999046326","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","8","true","1","categorize-html","18","120142","0.0-4.0-14.0","24360","202301610","none"
"2412.2999999523163","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","9","true","1","categorize-html","20","123561","0.0-4.0-16.0","24360","202301610","none"
"1306.7000000476837","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","10","true","1","categorize-html","22","125881","0.0-4.0-18.0","24360","202301610","none"
"1250.2000000476837","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","11","true","1","categorize-html","24","128141","0.0-4.0-20.0","24360","202301610","none"
"1246.2999999523163","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","12","true","1","categorize-html","26","130401","0.0-4.0-22.0","24360","202301610","none"
"1074.2000000476837","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","13","true","1","categorize-html","28","132489","0.0-4.0-24.0","24360","202301610","none"
"null","false","triangle,diamond,circle","null","80,81","circle,square,triangle,hexagon,diamond","C","E","A","81","rare","training","14","true","1","categorize-html","30","138504","0.0-4.0-26.0","24360","202301610","none"
"2144","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","15","true","1","categorize-html","32","141661","0.0-4.0-28.0","24360","202301610","none"
"1913","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","16","true","1","categorize-html","34","144588","0.0-4.0-30.0","24360","202301610","none"
"1140.6999999284744","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","17","true","1","categorize-html","36","146743","0.0-4.0-32.0","24360","202301610","none"
"1369","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","18","true","1","categorize-html","38","149122","0.0-4.0-34.0","24360","202301610","none"
"1429.7999999523163","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","19","true","1","categorize-html","40","151564","0.0-4.0-36.0","24360","202301610","none"
"1636.7999999523163","false","circle,diamond,triangle","32","80,81","circle,square,triangle,hexagon,diamond","A","E","C","81","rare","training","20","true","1","categorize-html","42","154210","0.0-4.0-38.0","24360","202301610","none"
"2571.7000000476837","false","diamond,triangle,circle","32","80,81","circle,square,triangle,hexagon,diamond","E","C","A","81","rare","training","21","true","1","categorize-html","44","157795","0.0-4.0-40.0","24360","202301610","none"
"1862.2999999523163","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","22","true","1","categorize-html","46","160667","0.0-4.0-42.0","24360","202301610","none"
"2336.100000023842","false","diamond,circle,triangle","32","80,81","circle,square,triangle,hexagon,diamond","E","A","C","81","rare","training","23","true","1","categorize-html","48","164014","0.0-4.0-44.0","24360","202301610","none"
"1889.6000000238419","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","24","true","1","categorize-html","50","166916","0.0-4.0-46.0","24360","202301610","none"
"2871.3000000715256","false","diamond,circle,triangle","32","80,81","circle,square,triangle,hexagon,diamond","E","A","C","81","rare","training","25","true","2","categorize-html","53","181171","0.0-4.0-49.0","24360","202301610","none"
"956.5","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","26","true","2","categorize-html","55","183141","0.0-4.0-51.0","24360","202301610","none"
"2355.5","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","27","true","2","categorize-html","57","186509","0.0-4.0-53.0","24360","202301610","none"
"2185.1999999284744","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","28","true","2","categorize-html","59","189704","0.0-4.0-55.0","24360","202301610","none"
"4255.5","false","triangle,diamond,circle","32","80,81","circle,square,triangle,hexagon,diamond","C","E","A","81","rare","training","29","true","2","categorize-html","61","194971","0.0-4.0-57.0","24360","202301610","none"
"581.1999999284744","false","diamond,triangle,circle","32","80,81","circle,square,triangle,hexagon,diamond","E","C","A","81","rare","training","30","true","2","categorize-html","63","196565","0.0-4.0-59.0","24360","202301610","none"
"1465.3999999761581","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","31","true","2","categorize-html","65","199041","0.0-4.0-61.0","24360","202301610","none"
"1625.6000000238419","false","circle,triangle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","A","C","E","81","rare","training","32","true","2","categorize-html","67","201676","0.0-4.0-63.0","24360","202301610","none"
"695.2000000476837","false","circle,diamond,triangle","32","80,81","circle,square,triangle,hexagon,diamond","A","E","C","81","rare","training","33","true","2","categorize-html","69","203383","0.0-4.0-65.0","24360","202301610","none"
"616.8999999761581","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","34","true","2","categorize-html","71","205009","0.0-4.0-67.0","24360","202301610","none"
"419.39999997615814","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","35","true","2","categorize-html","73","206438","0.0-4.0-69.0","24360","202301610","none"
"362","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","36","true","2","categorize-html","75","207808","0.0-4.0-71.0","24360","202301610","none"
"1329.3999999761581","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","37","true","2","categorize-html","77","210150","0.0-4.0-73.0","24360","202301610","none"
"1241.3000000715256","false","triangle,circle,diamond","32","80,81","circle,square,triangle,hexagon,diamond","C","A","E","81","rare","training","38","true","2","categorize-html","79","212404","0.0-4.0-75.0","24360","202301610","none"
"318.2999999523163","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","39","true","2","categorize-html","81","213729","0.0-4.0-77.0","24360","202301610","none"
"354.39999997615814","false","circle,hexagon,square","32","80,81","circle,square,triangle,hexagon,diamond","A","D","B","80","common","training","40","true","2","categorize-html","83","215090","0.0-4.0-79.0","24360","202301610","none"
"946.3999999761581","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","41","true","2","categorize-html","85","217049","0.0-4.0-81.0","24360","202301610","none"
"995.7000000476837","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","42","true","2","categorize-html","87","219058","0.0-4.0-83.0","24360","202301610","none"
"373","false","square,circle,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","B","A","D","80","common","training","43","true","2","categorize-html","89","220441","0.0-4.0-85.0","24360","202301610","none"
"2489","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","44","true","2","categorize-html","91","223938","0.0-4.0-87.0","24360","202301610","none"
"657.7000000476837","false","square,hexagon,circle","32","80,81","circle,square,triangle,hexagon,diamond","B","D","A","80","common","training","45","true","2","categorize-html","93","225607","0.0-4.0-89.0","24360","202301610","none"
"927.1000000238419","false","hexagon,square,circle","32","80,81","circle,square,triangle,hexagon,diamond","D","B","A","80","common","training","46","true","2","categorize-html","95","227545","0.0-4.0-91.0","24360","202301610","none"
"1362.8000000715256","false","circle,square,hexagon","32","80,81","circle,square,triangle,hexagon,diamond","A","B","D","80","common","training","47","true","2","categorize-html","97","229914","0.0-4.0-93.0","24360","202301610","none"
"1211.2000000476837","false","hexagon,circle,square","32","80,81","circle,square,triangle,hexagon,diamond","D","A","B","80","common","training","48","true","2","categorize-html","99","232138","0.0-4.0-95.0","24360","202301610","none"
"3251.7000000476837","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","1","true","1","categorize-html","103","401314","0.0-6.0-0.0","24360","202301610","common"
"2776.2999999523163","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","2","true","1","categorize-html","105","405601","0.0-6.0-2.0","24360","202301610","common"
"1452.8999999761581","false","triangle,square","81","80,81","circle,square,triangle,hexagon,diamond","C","B","","","","test","3","true","1","categorize-html","107","408563","0.0-6.0-4.0","24360","202301610","rare"
"1877.8999999761581","false","square,triangle","81","80,81","circle,square,triangle,hexagon,diamond","B","C","","","","test","4","true","1","categorize-html","109","411955","0.0-6.0-6.0","24360","202301610","rare"
"1121.7000000476837","false","triangle","80","80,81","circle,square,triangle,hexagon,diamond","C","","","","","test","5","true","1","categorize-html","111","414590","0.0-6.0-8.0","24360","202301610","common"
"1596.7000000476837","false","square,circle","80","80,81","circle,square,triangle,hexagon,diamond","B","A","","","","test","6","true","1","categorize-html","113","417697","0.0-6.0-10.0","24360","202301610","common"
"1141.6000000238419","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","7","true","1","categorize-html","115","420349","0.0-6.0-12.0","24360","202301610","common"
"751.7000000476837","false","triangle,circle","81","80,81","circle,square,triangle,hexagon,diamond","C","A","","","","test","8","true","1","categorize-html","117","422614","0.0-6.0-14.0","24360","202301610","rare"
"854.1999999284744","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","9","true","1","categorize-html","119","424974","0.0-6.0-16.0","24360","202301610","common"
"1122.8000000715256","false","circle,square","80","80,81","circle,square,triangle,hexagon,diamond","A","B","","","","test","10","true","1","categorize-html","121","427611","0.0-6.0-18.0","24360","202301610","common"
"700.4000000953674","false","triangle","81","80,81","circle,square,triangle,hexagon,diamond","C","","","","","test","11","true","1","categorize-html","123","429825","0.0-6.0-20.0","24360","202301610","rare"
"1187.7000000476837","false","circle,triangle","81","80,81","circle,square,triangle,hexagon,diamond","A","C","","","","test","12","true","1","categorize-html","125","432527","0.0-6.0-22.0","24360","202301610","rare"
"673.6999999284744","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","13","true","1","categorize-html","127","434711","0.0-6.0-24.0","24360","202301610","common"
"1853","false","triangle","81","80,81","circle,square,triangle,hexagon,diamond","C","","","","","test","14","true","1","categorize-html","129","438078","0.0-6.0-26.0","24360","202301610","rare"
"497.40000009536743","false","square,triangle","81","80,81","circle,square,triangle,hexagon,diamond","B","C","","","","test","15","true","1","categorize-html","131","440086","0.0-6.0-28.0","24360","202301610","rare"
"550.7000000476837","false","triangle,square","81","80,81","circle,square,triangle,hexagon,diamond","C","B","","","","test","16","true","1","categorize-html","133","442148","0.0-6.0-30.0","24360","202301610","rare"
"980","false","circle,square","80","80,81","circle,square,triangle,hexagon,diamond","A","B","","","","test","17","true","1","categorize-html","135","444637","0.0-6.0-32.0","24360","202301610","common"
"769","false","triangle,circle","81","80,81","circle,square,triangle,hexagon,diamond","C","A","","","","test","18","true","1","categorize-html","137","446918","0.0-6.0-34.0","24360","202301610","rare"
"528.7000000476837","false","triangle","81","80,81","circle,square,triangle,hexagon,diamond","C","","","","","test","19","true","1","categorize-html","139","448957","0.0-6.0-36.0","24360","202301610","rare"
"1830","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","20","true","1","categorize-html","141","452298","0.0-6.0-38.0","24360","202301610","common"
"437.10000002384186","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","21","true","1","categorize-html","143","454245","0.0-6.0-40.0","24360","202301610","common"
"1159.2000000476837","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","22","true","1","categorize-html","145","456915","0.0-6.0-42.0","24360","202301610","common"
"2089.100000023842","false","circle,triangle","81","80,81","circle,square,triangle,hexagon,diamond","A","C","","","","test","23","true","1","categorize-html","147","460511","0.0-6.0-44.0","24360","202301610","rare"
"606","false","square,circle","80","80,81","circle,square,triangle,hexagon,diamond","B","A","","","","test","24","true","1","categorize-html","149","462628","0.0-6.0-46.0","24360","202301610","common"
"1241.1000000238419","false","square","80","80,81","circle,square,triangle,hexagon,diamond","B","","","","","test","25","true","1","categorize-html","152","467559","0.0-6.0-49.0","24360","202301610","common"
"662.0999999046326","false","triangle,circle","81","80,81","circle,square,triangle,hexagon,diamond","C","A","","","","test","26","true","1","categorize-html","154","469736","0.0-6.0-51.0","24360","202301610","rare"
"420.90000009536743","false","square,triangle","81","80,81","circle,square,triangle,hexagon,diamond","B","C","","","","test","27","true","1","categorize-html","156","471671","0.0-6.0-53.0","24360","202301610","rare"
"719.3999999761581","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","28","true","1","categorize-html","158","473904","0.0-6.0-55.0","24360","202301610","common"
"424.60000002384186","false","circle","80","80,81","circle,square,triangle,hexagon,diamond","A","","","","","test","29","true","1","categorize-html","160","475842","0.0-6.0-57.0","24360","202301610","common"
"717.9000000953674","false","square,circle","80","80,81","circle,square,triangle,hexagon,diamond","B","A","","","","test","30","true","1","categorize-html","162","478073","0.0-6.0-59.0","24360","202301610","common"
