"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","square,diamond,circle","null","80,81","square,diamond,hexagon,circle,triangle","A","B","D","80","common","training","1","true","1","categorize-html","4","162788","0.0-4.0-0.0","24237","202302315","none"
"2635.4000000953674","false","square,triangle,hexagon","32","80,81","square,diamond,hexagon,circle,triangle","A","E","C","81","rare","training","2","true","1","categorize-html","6","166441","0.0-4.0-2.0","24237","202302315","none"
"2483.399999976158","false","diamond,circle,square","32","80,81","square,diamond,hexagon,circle,triangle","B","D","A","80","common","training","3","true","1","categorize-html","8","169949","0.0-4.0-4.0","24237","202302315","none"
"3046.899999976158","false","triangle,hexagon,square","32","80,81","square,diamond,hexagon,circle,triangle","E","C","A","81","rare","training","4","true","1","categorize-html","10","174019","0.0-4.0-6.0","24237","202302315","none"
"2667.100000023842","false","circle,diamond,square","32","80,81","square,diamond,hexagon,circle,triangle","D","B","A","80","common","training","5","true","1","categorize-html","12","177716","0.0-4.0-8.0","24237","202302315","none"
"2954.600000023842","false","diamond,square,circle","32","80,81","square,diamond,hexagon,circle,triangle","B","A","D","80","common","training","6","true","1","categorize-html","14","181687","0.0-4.0-10.0","24237","202302315","none"
"2283.5","false","diamond,square,circle","32","80,81","square,diamond,hexagon,circle,triangle","B","A","D","80","common","training","7","true","1","categorize-html","16","184995","0.0-4.0-12.0","24237","202302315","none"
"3696.600000023842","false","circle,square,diamond","32","80,81","square,diamond,hexagon,circle,triangle","D","A","B","80","common","training","8","true","1","categorize-html","18","189717","0.0-4.0-14.0","24237","202302315","none"
"3327.7999999523163","false","circle,diamond,square","32","80,81","square,diamond,hexagon,circle,triangle","D","B","A","80","common","training","9","true","1","categorize-html","20","194062","0.0-4.0-16.0","24237","202302315","none"
"2162.5","false","square,diamond,circle","32","80,81","square,diamond,hexagon,circle,triangle","A","B","D","80","common","training","10","true","1","categorize-html","22","197255","0.0-4.0-18.0","24237","202302315","none"
"null","false","circle,square,diamond","null","80,81","square,diamond,hexagon,circle,triangle","D","A","B","80","common","training","11","true","1","categorize-html","24","203291","0.0-4.0-20.0","24237","202302315","none"
"3106.5","false","triangle,square,hexagon","32","80,81","square,diamond,hexagon,circle,triangle","E","A","C","81","rare","training","12","true","1","categorize-html","26","207435","0.0-4.0-22.0","24237","202302315","none"
"2195.100000023842","false","hexagon,square,triangle","32","80,81","square,diamond,hexagon,circle,triangle","C","A","E","81","rare","training","13","true","1","categorize-html","28","210650","0.0-4.0-24.0","24237","202302315","none"
"1928.7999999523163","false","square,hexagon,triangle","32","80,81","square,diamond,hexagon,circle,triangle","A","C","E","81","rare","training","14","true","1","categorize-html","30","213605","0.0-4.0-26.0","24237","202302315","none"
"2803","false","square,circle,diamond","32","80,81","square,diamond,hexagon,circle,triangle","A","D","B","80","common","training","15","true","1","categorize-html","32","217443","0.0-4.0-28.0","24237","202302315","none"
"2131.3000000715256","false","circle,diamond,square","32","80,81","square,diamond,hexagon,circle,triangle","D","B","A","80","common","training","16","true","1","categorize-html","34","220596","0.0-4.0-30.0","24237","202302315","none"
"1775.3999999761581","false","diamond,circle,square","32","80,81","square,diamond,hexagon,circle,triangle","B","D","A","80","common","training","17","true","1","categorize-html","36","223397","0.0-4.0-32.0","24237","202302315","none"
"1832.7000000476837","false","circle,square,diamond","32","80,81","square,diamond,hexagon,circle,triangle","D","A","B","80","common","training","18","true","1","categorize-html","38","226250","0.0-4.0-34.0","24237","202302315","none"
"4346","false","hexagon,triangle,square","32","80,81","square,diamond,hexagon,circle,triangle","C","E","A","81","rare","training","19","true","1","categorize-html","40","231626","0.0-4.0-36.0","24237","202302315","none"
"3397.6999999284744","false","square,circle,diamond","32","80,81","square,diamond,hexagon,circle,triangle","A","D","B","80","common","training","20","true","1","categorize-html","42","236052","0.0-4.0-38.0","24237","202302315","none"
"2638.3000000715256","false","square,circle,diamond","32","80,81","square,diamond,hexagon,circle,triangle","A","D","B","80","common","training","21","true","1","categorize-html","44","239714","0.0-4.0-40.0","24237","202302315","none"
"2940.2000000476837","false","diamond,square,circle","32","80,81","square,diamond,hexagon,circle,triangle","B","A","D","80","common","training","22","true","1","categorize-html","46","243683","0.0-4.0-42.0","24237","202302315","none"
"2880.3000000715256","false","diamond,circle,square","32","80,81","square,diamond,hexagon,circle,triangle","B","D","A","80","common","training","23","true","1","categorize-html","48","247591","0.0-4.0-44.0","24237","202302315","none"
"3684.2000000476837","false","square,diamond,circle","32","80,81","square,diamond,hexagon,circle,triangle","A","B","D","80","common","training","24","true","1","categorize-html","50","252292","0.0-4.0-46.0","24237","202302315","none"
"6683.899999976158","false","hexagon,diamond","81","80,81","square,diamond,hexagon,circle,triangle","C","B","","","","test","1","true","1","categorize-html","54","304925","0.0-6.0-0.0","24237","202302315","rare"
"5118.100000023842","false","square,diamond","80","80,81","square,diamond,hexagon,circle,triangle","A","B","","","","test","2","true","1","categorize-html","56","311569","0.0-6.0-2.0","24237","202302315","common"
"6382.299999952316","false","square","81","80,81","square,diamond,hexagon,circle,triangle","A","","","","","test","3","true","1","categorize-html","58","319479","0.0-6.0-4.0","24237","202302315","rare"
"6085.200000047684","false","diamond,square","80","80,81","square,diamond,hexagon,circle,triangle","B","A","","","","test","4","true","1","categorize-html","60","327091","0.0-6.0-6.0","24237","202302315","common"
"8544.5","false","diamond","80","80,81","square,diamond,hexagon,circle,triangle","B","","","","","test","5","true","1","categorize-html","62","337160","0.0-6.0-8.0","24237","202302315","common"
"7446.399999976158","false","diamond","80","80,81","square,diamond,hexagon,circle,triangle","B","","","","","test","6","true","1","categorize-html","64","346146","0.0-6.0-10.0","24237","202302315","common"
"2976.899999976158","false","diamond,hexagon","81","80,81","square,diamond,hexagon,circle,triangle","B","C","","","","test","7","true","1","categorize-html","66","350654","0.0-6.0-12.0","24237","202302315","rare"
"4092","false","hexagon","81","80,81","square,diamond,hexagon,circle,triangle","C","","","","","test","8","true","1","categorize-html","68","356274","0.0-6.0-14.0","24237","202302315","rare"
"2736.7000000476837","false","hexagon","80","80,81","square,diamond,hexagon,circle,triangle","C","","","","","test","9","true","1","categorize-html","70","360544","0.0-6.0-16.0","24237","202302315","common"
"3134.7000000476837","false","hexagon,square","81","80,81","square,diamond,hexagon,circle,triangle","C","A","","","","test","10","true","1","categorize-html","72","365207","0.0-6.0-18.0","24237","202302315","rare"
"1449.7999999523163","false","square,hexagon","81","80,81","square,diamond,hexagon,circle,triangle","A","C","","","","test","11","true","1","categorize-html","74","368187","0.0-6.0-20.0","24237","202302315","rare"
"3376.8000000715256","false","square","80","80,81","square,diamond,hexagon,circle,triangle","A","","","","","test","12","true","1","categorize-html","76","373093","0.0-6.0-22.0","24237","202302315","common"
"8548.299999952316","false","diamond,square","80","80,81","square,diamond,hexagon,circle,triangle","B","A","","","","test","13","true","1","categorize-html","78","383175","0.0-6.0-24.0","24237","202302315","common"
"3974.600000023842","false","diamond","80","80,81","square,diamond,hexagon,circle,triangle","B","","","","","test","14","true","1","categorize-html","80","388677","0.0-6.0-26.0","24237","202302315","common"
"3221.100000023842","false","diamond,hexagon","81","80,81","square,diamond,hexagon,circle,triangle","B","C","","","","test","15","true","1","categorize-html","82","393430","0.0-6.0-28.0","24237","202302315","rare"
"8637.5","false","hexagon","81","80,81","square,diamond,hexagon,circle,triangle","C","","","","","test","16","true","1","categorize-html","84","403592","0.0-6.0-30.0","24237","202302315","rare"
"1702.2000000476837","false","square","81","80,81","square,diamond,hexagon,circle,triangle","A","","","","","test","17","true","1","categorize-html","86","406820","0.0-6.0-32.0","24237","202302315","rare"
"1540.2000000476837","false","hexagon","81","80,81","square,diamond,hexagon,circle,triangle","C","","","","","test","18","true","1","categorize-html","88","409882","0.0-6.0-34.0","24237","202302315","rare"
"1643.5","false","hexagon,diamond","81","80,81","square,diamond,hexagon,circle,triangle","C","B","","","","test","19","true","1","categorize-html","90","413049","0.0-6.0-36.0","24237","202302315","rare"
