"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"4077","false","diamond,triangle,hexagon","32","80,81","diamond,hexagon,circle,triangle,square","A","D","B","80","common","training","1","true","1","categorize-html","4","46588","0.0-4.0-0.0","24159","202302218","none"
"1735","false","hexagon,diamond,triangle","32","80,81","diamond,hexagon,circle,triangle,square","B","A","D","80","common","training","2","true","1","categorize-html","6","49328","0.0-4.0-2.0","24159","202302218","none"
"2394","false","triangle,hexagon,diamond","32","80,81","diamond,hexagon,circle,triangle,square","D","B","A","80","common","training","3","true","1","categorize-html","8","52729","0.0-4.0-4.0","24159","202302218","none"
"1246","false","hexagon,diamond,triangle","32","80,81","diamond,hexagon,circle,triangle,square","B","A","D","80","common","training","4","true","1","categorize-html","10","54981","0.0-4.0-6.0","24159","202302218","none"
"1233","false","hexagon,triangle,diamond","32","80,81","diamond,hexagon,circle,triangle,square","B","D","A","80","common","training","5","true","1","categorize-html","12","57219","0.0-4.0-8.0","24159","202302218","none"
"2204.0000000000073","false","diamond,square,circle","32","80,81","diamond,hexagon,circle,triangle,square","A","E","C","81","rare","training","6","true","1","categorize-html","14","60430","0.0-4.0-10.0","24159","202302218","none"
"1255.0000000000073","false","triangle,diamond,hexagon","32","80,81","diamond,hexagon,circle,triangle,square","D","A","B","80","common","training","7","true","1","categorize-html","16","62691","0.0-4.0-12.0","24159","202302218","none"
"637.9999999999854","false","circle,square,diamond","32","80,81","diamond,hexagon,circle,triangle,square","C","E","A","81","rare","training","8","true","1","categorize-html","18","64335","0.0-4.0-14.0","24159","202302218","none"
"998","false","square,circle,diamond","32","80,81","diamond,hexagon,circle,triangle,square","E","C","A","81","rare","training","9","true","1","categorize-html","20","66338","0.0-4.0-16.0","24159","202302218","none"
"361","false","triangle,hexagon,diamond","32","80,81","diamond,hexagon,circle,triangle,square","D","B","A","80","common","training","10","true","1","categorize-html","22","67705","0.0-4.0-18.0","24159","202302218","none"
"352","false","diamond,hexagon,triangle","32","80,81","diamond,hexagon,circle,triangle,square","A","B","D","80","common","training","11","true","1","categorize-html","24","69063","0.0-4.0-20.0","24159","202302218","none"
"548","false","hexagon,triangle,diamond","32","80,81","diamond,hexagon,circle,triangle,square","B","D","A","80","common","training","12","true","1","categorize-html","26","70617","0.0-4.0-22.0","24159","202302218","none"
