"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","square,triangle,circle","null","81,80","square,circle,diamond,triangle,hexagon","A","D","B","81","common","training","1","true","1","categorize-html","4","71424","0.0-4.0-0.0","23315","20224521","none"
"1769.5","false","triangle,square,circle","32","81,80","square,circle,diamond,triangle,hexagon","D","A","B","81","common","training","2","true","1","categorize-html","6","74216","0.0-4.0-2.0","23315","20224521","none"
"1387.9000000357628","false","triangle,square,circle","32","81,80","square,circle,diamond,triangle,hexagon","D","A","B","81","common","training","3","true","1","categorize-html","8","76621","0.0-4.0-4.0","23315","20224521","none"
"1203.800000011921","false","circle,triangle,square","32","81,80","square,circle,diamond,triangle,hexagon","B","D","A","81","common","training","4","true","1","categorize-html","10","78847","0.0-4.0-6.0","23315","20224521","none"
"2343.100000023842","false","hexagon,diamond,square","32","81,80","square,circle,diamond,triangle,hexagon","E","C","A","80","rare","training","5","true","1","categorize-html","12","82207","0.0-4.0-8.0","23315","20224521","none"
"1397.7000000476837","false","hexagon,square,diamond","32","81,80","square,circle,diamond,triangle,hexagon","E","A","C","80","rare","training","6","true","1","categorize-html","14","84627","0.0-4.0-10.0","23315","20224521","none"
"1457.5","false","circle,triangle,square","32","81,80","square,circle,diamond,triangle,hexagon","B","D","A","81","common","training","7","true","1","categorize-html","16","87101","0.0-4.0-12.0","23315","20224521","none"
"960.5","false","circle,triangle,square","32","81,80","square,circle,diamond,triangle,hexagon","B","D","A","81","common","training","8","true","1","categorize-html","18","89094","0.0-4.0-14.0","23315","20224521","none"
"1232.699999988079","false","triangle,square,circle","32","81,80","square,circle,diamond,triangle,hexagon","D","A","B","81","common","training","9","true","1","categorize-html","20","91352","0.0-4.0-16.0","23315","20224521","none"
"2100.399999976158","false","diamond,square,hexagon","32","81,80","square,circle,diamond,triangle,hexagon","C","A","E","80","rare","training","10","true","1","categorize-html","22","94481","0.0-4.0-18.0","23315","20224521","none"
"1785.0999999642372","false","square,triangle,circle","32","81,80","square,circle,diamond,triangle,hexagon","A","D","B","81","common","training","11","true","1","categorize-html","24","97295","0.0-4.0-20.0","23315","20224521","none"
"1845.300000011921","false","square,hexagon,diamond","32","81,80","square,circle,diamond,triangle,hexagon","A","E","C","80","rare","training","12","true","1","categorize-html","26","100153","0.0-4.0-22.0","23315","20224521","none"
"1733.6000000238419","false","circle,square,triangle","32","81,80","square,circle,diamond,triangle,hexagon","B","A","D","81","common","training","13","true","1","categorize-html","28","102910","0.0-4.0-24.0","23315","20224521","none"
"1609","false","square,triangle,circle","32","81,80","square,circle,diamond,triangle,hexagon","A","D","B","81","common","training","14","true","1","categorize-html","30","105547","0.0-4.0-26.0","23315","20224521","none"
"1581.3999999761581","false","circle,square,triangle","32","81,80","square,circle,diamond,triangle,hexagon","B","A","D","81","common","training","15","true","1","categorize-html","32","108143","0.0-4.0-28.0","23315","20224521","none"
"2102.699999988079","false","square,circle,triangle","32","81,80","square,circle,diamond,triangle,hexagon","A","B","D","81","common","training","16","true","1","categorize-html","34","111264","0.0-4.0-30.0","23315","20224521","none"
