"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"2890","false","circle,diamond,square","32","80,81","diamond,circle,triangle,square,hexagon","B","A","D","80","common","training","1","true","1","categorize-html","4","64697","0.0-4.0-0.0","24195","20224117","none"
"1979","false","circle,diamond,square","32","80,81","diamond,circle,triangle,square,hexagon","B","A","D","80","common","training","2","true","1","categorize-html","6","67683","0.0-4.0-2.0","24195","20224117","none"
"2130","false","diamond,circle,square","32","80,81","diamond,circle,triangle,square,hexagon","A","B","D","80","common","training","3","true","1","categorize-html","8","70820","0.0-4.0-4.0","24195","20224117","none"
"1387","false","square,diamond,circle","32","80,81","diamond,circle,triangle,square,hexagon","D","A","B","80","common","training","4","true","1","categorize-html","10","73214","0.0-4.0-6.0","24195","20224117","none"
"1051","false","square,diamond,circle","32","80,81","diamond,circle,triangle,square,hexagon","D","A","B","80","common","training","5","true","1","categorize-html","12","75270","0.0-4.0-8.0","24195","20224117","none"
"2255.0000000000146","false","diamond,circle,square","32","80,81","diamond,circle,triangle,square,hexagon","A","B","D","80","common","training","6","true","1","categorize-html","14","78532","0.0-4.0-10.0","24195","20224117","none"
"1498.9999999999854","false","circle,square,diamond","32","80,81","diamond,circle,triangle,square,hexagon","B","D","A","80","common","training","7","true","1","categorize-html","16","81037","0.0-4.0-12.0","24195","20224117","none"
"1641","false","square,circle,diamond","32","80,81","diamond,circle,triangle,square,hexagon","D","B","A","80","common","training","8","true","1","categorize-html","18","83684","0.0-4.0-14.0","24195","20224117","none"
"2139","false","diamond,triangle,hexagon","32","80,81","diamond,circle,triangle,square,hexagon","A","C","E","81","rare","training","9","true","1","categorize-html","20","86830","0.0-4.0-16.0","24195","20224117","none"
"2493","false","diamond,hexagon,triangle","32","80,81","diamond,circle,triangle,square,hexagon","A","E","C","81","rare","training","10","true","1","categorize-html","22","90329","0.0-4.0-18.0","24195","20224117","none"
"1682","false","hexagon,triangle,diamond","32","80,81","diamond,circle,triangle,square,hexagon","E","C","A","81","rare","training","11","true","1","categorize-html","24","93016","0.0-4.0-20.0","24195","20224117","none"
"1919","false","square,circle,diamond","32","80,81","diamond,circle,triangle,square,hexagon","D","B","A","80","common","training","12","true","1","categorize-html","26","95941","0.0-4.0-22.0","24195","20224117","none"
"1674","false","circle,square,diamond","32","80,81","diamond,circle,triangle,square,hexagon","B","D","A","80","common","training","13","true","1","categorize-html","28","98621","0.0-4.0-24.0","24195","20224117","none"
"2160","false","circle,square,diamond","32","80,81","diamond,circle,triangle,square,hexagon","B","D","A","80","common","training","14","true","1","categorize-html","30","101787","0.0-4.0-26.0","24195","20224117","none"
"3209","false","square,circle,diamond","32","80,81","diamond,circle,triangle,square,hexagon","D","B","A","80","common","training","15","true","1","categorize-html","32","106002","0.0-4.0-28.0","24195","20224117","none"
"2846","false","triangle,diamond,hexagon","32","80,81","diamond,circle,triangle,square,hexagon","C","A","E","81","rare","training","16","true","1","categorize-html","34","109855","0.0-4.0-30.0","24195","20224117","none"
"2033","false","diamond,square,circle","32","80,81","diamond,circle,triangle,square,hexagon","A","D","B","80","common","training","17","true","1","categorize-html","36","112893","0.0-4.0-32.0","24195","20224117","none"
"1544.0000000000146","false","hexagon,diamond,triangle","32","80,81","diamond,circle,triangle,square,hexagon","E","A","C","81","rare","training","18","true","1","categorize-html","38","115443","0.0-4.0-34.0","24195","20224117","none"
"1255","false","triangle,hexagon,diamond","32","80,81","diamond,circle,triangle,square,hexagon","C","E","A","81","rare","training","19","true","1","categorize-html","40","117704","0.0-4.0-36.0","24195","20224117","none"
"821","false","diamond,square,circle","32","80,81","diamond,circle,triangle,square,hexagon","A","D","B","80","common","training","20","true","1","categorize-html","42","119530","0.0-4.0-38.0","24195","20224117","none"
"911","false","diamond,square,circle","32","80,81","diamond,circle,triangle,square,hexagon","A","D","B","80","common","training","21","true","1","categorize-html","44","121448","0.0-4.0-40.0","24195","20224117","none"
"1090.0000000000146","false","circle,diamond,square","32","80,81","diamond,circle,triangle,square,hexagon","B","A","D","80","common","training","22","true","1","categorize-html","46","123544","0.0-4.0-42.0","24195","20224117","none"
"693","false","square,diamond,circle","32","80,81","diamond,circle,triangle,square,hexagon","D","A","B","80","common","training","23","true","1","categorize-html","48","125242","0.0-4.0-44.0","24195","20224117","none"
"425.00000000001455","false","diamond,circle,square","32","80,81","diamond,circle,triangle,square,hexagon","A","B","D","80","common","training","24","true","1","categorize-html","50","126673","0.0-4.0-46.0","24195","20224117","none"
"4248","false","circle","80","80,81","diamond,circle,triangle,square,hexagon","B","","","","","test","1","true","1","categorize-html","54","161097","0.0-6.0-0.0","24195","20224117","common"
"3759","false","circle,diamond","81","80,81","diamond,circle,triangle,square,hexagon","B","A","","","","test","2","true","1","categorize-html","56","166363","0.0-6.0-2.0","24195","20224117","rare"
"2095","false","triangle","80","80,81","diamond,circle,triangle,square,hexagon","C","","","","","test","3","true","1","categorize-html","58","169966","0.0-6.0-4.0","24195","20224117","common"
"3569","false","triangle,diamond","81","80,81","diamond,circle,triangle,square,hexagon","C","A","","","","test","4","true","1","categorize-html","60","175042","0.0-6.0-6.0","24195","20224117","rare"
"2740.000000000029","false","triangle,circle","80","80,81","diamond,circle,triangle,square,hexagon","C","B","","","","test","5","true","1","categorize-html","62","179288","0.0-6.0-8.0","24195","20224117","common"
"1153","false","diamond","81","80,81","diamond,circle,triangle,square,hexagon","A","","","","","test","6","true","1","categorize-html","64","181947","0.0-6.0-10.0","24195","20224117","rare"
"1908","false","diamond","81","80,81","diamond,circle,triangle,square,hexagon","A","","","","","test","7","true","1","categorize-html","66","185361","0.0-6.0-12.0","24195","20224117","rare"
"2431","false","triangle","80","80,81","diamond,circle,triangle,square,hexagon","C","","","","","test","8","true","1","categorize-html","68","189298","0.0-6.0-14.0","24195","20224117","common"
"1243","false","circle","81","80,81","diamond,circle,triangle,square,hexagon","B","","","","","test","9","true","1","categorize-html","70","192047","0.0-6.0-16.0","24195","20224117","rare"
"2367","false","diamond,circle","80","80,81","diamond,circle,triangle,square,hexagon","A","B","","","","test","10","true","1","categorize-html","72","195921","0.0-6.0-18.0","24195","20224117","common"
"853","false","diamond,triangle","81","80,81","diamond,circle,triangle,square,hexagon","A","C","","","","test","11","true","1","categorize-html","74","198280","0.0-6.0-20.0","24195","20224117","rare"
"771","false","circle,triangle","81","80,81","diamond,circle,triangle,square,hexagon","B","C","","","","test","12","true","1","categorize-html","76","200557","0.0-6.0-22.0","24195","20224117","rare"
"768","false","diamond,triangle","81","80,81","diamond,circle,triangle,square,hexagon","A","C","","","","test","13","true","1","categorize-html","78","202831","0.0-6.0-24.0","24195","20224117","rare"
"992","false","diamond","80","80,81","diamond,circle,triangle,square,hexagon","A","","","","","test","14","true","1","categorize-html","80","205331","0.0-6.0-26.0","24195","20224117","common"
"2994","false","diamond,circle","81","80,81","diamond,circle,triangle,square,hexagon","A","B","","","","test","15","true","1","categorize-html","82","209831","0.0-6.0-28.0","24195","20224117","rare"
"1748","false","triangle,diamond","81","80,81","diamond,circle,triangle,square,hexagon","C","A","","","","test","16","true","1","categorize-html","84","213087","0.0-6.0-30.0","24195","20224117","rare"
