"rt","correct","stimulus","key_press","keys","symptoms_shuffle","symptom1","symptom2","symptom3","key","category","phase","trial","include","block","trial_type","trial_index","time_elapsed","internal_node_id","ppt","session","abresp"
"null","false","circle,square,triangle","null","80,81","square,circle,diamond,triangle,hexagon","B","A","D","80","common","training","1","true","1","categorize-html","4","66924","0.0-4.0-0.0","23490","20224412","none"
"2116.199999988079","false","square,circle,triangle","32","80,81","square,circle,diamond,triangle,hexagon","A","B","D","80","common","training","2","true","1","categorize-html","6","70072","0.0-4.0-2.0","23490","20224412","none"
"2044.699999988079","false","square,triangle,circle","32","80,81","square,circle,diamond,triangle,hexagon","A","D","B","80","common","training","3","true","1","categorize-html","8","73138","0.0-4.0-4.0","23490","20224412","none"
"1991.0999999642372","false","square,triangle,circle","32","80,81","square,circle,diamond,triangle,hexagon","A","D","B","80","common","training","4","true","1","categorize-html","10","76153","0.0-4.0-6.0","23490","20224412","none"
"2378.699999988079","false","diamond,square,hexagon","32","80,81","square,circle,diamond,triangle,hexagon","C","A","E","81","rare","training","5","true","1","categorize-html","12","79554","0.0-4.0-8.0","23490","20224412","none"
"1876.800000011921","false","triangle,circle,square","32","80,81","square,circle,diamond,triangle,hexagon","D","B","A","80","common","training","6","true","1","categorize-html","14","82451","0.0-4.0-10.0","23490","20224412","none"
"1720.300000011921","false","triangle,circle,square","32","80,81","square,circle,diamond,triangle,hexagon","D","B","A","80","common","training","7","true","1","categorize-html","16","85201","0.0-4.0-12.0","23490","20224412","none"
"1930","false","square,circle,triangle","32","80,81","square,circle,diamond,triangle,hexagon","A","B","D","80","common","training","8","true","1","categorize-html","18","88151","0.0-4.0-14.0","23490","20224412","none"
"2064.7999999523163","false","circle,triangle,square","32","80,81","square,circle,diamond,triangle,hexagon","B","D","A","80","common","training","9","true","1","categorize-html","20","91234","0.0-4.0-16.0","23490","20224412","none"
"1672.2000000476837","false","square,triangle,circle","32","80,81","square,circle,diamond,triangle,hexagon","A","D","B","80","common","training","10","true","1","categorize-html","22","93933","0.0-4.0-18.0","23490","20224412","none"
"2160.800000011921","false","square,circle,triangle","32","80,81","square,circle,diamond,triangle,hexagon","A","B","D","80","common","training","11","true","1","categorize-html","24","97116","0.0-4.0-20.0","23490","20224412","none"
"2012","false","hexagon,square,diamond","32","80,81","square,circle,diamond,triangle,hexagon","E","A","C","81","rare","training","12","true","1","categorize-html","26","100144","0.0-4.0-22.0","23490","20224412","none"
"1896.300000011921","false","square,diamond,hexagon","32","80,81","square,circle,diamond,triangle,hexagon","A","C","E","81","rare","training","13","true","1","categorize-html","28","103064","0.0-4.0-24.0","23490","20224412","none"
"2243.899999976158","false","circle,triangle,square","32","80,81","square,circle,diamond,triangle,hexagon","B","D","A","80","common","training","14","true","1","categorize-html","30","106328","0.0-4.0-26.0","23490","20224412","none"
"2118.800000011921","false","triangle,square,circle","32","80,81","square,circle,diamond,triangle,hexagon","D","A","B","80","common","training","15","true","1","categorize-html","32","109465","0.0-4.0-28.0","23490","20224412","none"
"2527.5","false","circle,square,triangle","32","80,81","square,circle,diamond,triangle,hexagon","B","A","D","80","common","training","16","true","1","categorize-html","34","113007","0.0-4.0-30.0","23490","20224412","none"
